_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad
211.0670833,54.2658889,255,5,14 04 16.10,+54 15 57.2,0.0,,18.2289,18.2013,Simbad
211.8381667,12.6946944,256,1,14 07 21.16,+12 41 40.9,0.139371,,20.1227,20.0717,Simbad
211.8393333,12.7195833,256,2,14 07 21.44,+12 43 10.5,0.0,,20.1648,18.8291,Simbad
211.8492917,12.7092778,256,3,14 07 23.83,+12 42 33.4,0.139811,,19.8698,19.207,Simbad
211.8555417,12.72125,256,4,14 07 25.33,+12 43 16.5,0.0,,20.1372,19.8623,Simbad
211.8745417,12.7352222,256,5,14 07 29.89,+12 44 06.8,0.022959,,18.2255,17.9667,Simbad
233.2734583,12.8778333,257,1,15 33 05.63,+12 52 40.2,0.068338,,19.6416,19.0257,Simbad
233.2885,12.8708056,257,2,15 33 09.24,+12 52 14.9,0.0,,19.7022,18.989,Simbad
233.2959167,12.8798889,257,3,15 33 11.02,+12 52 47.6,0.05246,,19.4412,18.9108,Simbad
233.3000417,12.8790833,257,4,15 33 12.01,+12 52 44.7,0.0,,19.8002,19.7499,Simbad
233.3174583,12.8901667,257,5,15 33 16.19,+12 53 24.6,0.053224,,19.3514,18.7104,Simbad
243.2771667,8.5653056,258,1,16 13 06.52,+08 33 55.1,0.0,,19.3524,19.0769,Simbad
243.2825833,8.5617778,258,2,16 13 07.82,+08 33 42.4,0.081592,,18.8124,18.2972,Simbad
243.3033333,8.54975,258,3,16 13 12.80,+08 32 59.1,0.063184,,19.5199,18.8983,Simbad
243.314125,8.5345,258,4,16 13 15.39,+08 32 04.2,0.063283,,20.0377,19.8302,Simbad
243.3342917,8.5279722,258,5,16 13 20.23,+08 31 40.7,0.062771,,18.9271,18.7504,Simbad
249.3869167,54.9821389,259,1,16 37 32.86,+54 58 55.7,0.0,,20.2511,19.925,Simbad
249.4080417,54.9677778,259,2,16 37 37.93,+54 58 04.0,0.0,,20.2899,20.1355,Simbad
249.4149583,54.9618611,259,3,16 37 39.59,+54 57 42.7,0.0,,19.7578,19.8874,Simbad
249.4291667,54.9857222,259,4,16 37 43.00,+54 59 08.6,0.0,,19.5528,19.0677,Simbad
249.4555,54.9808611,259,5,16 37 49.32,+54 58 51.1,0.0,,17.8527,17.5197,Simbad
259.118375,39.0600833,260,1,17 16 28.41,+39 03 36.3,0.0,,20.0331,19.3654,Simbad
259.1367917,39.1159167,260,2,17 16 32.83,+39 06 57.3,0.0,,19.8265,19.6654,Simbad
259.1450833,39.0689167,260,3,17 16 34.82,+39 04 08.1,0.0,,19.3217,18.9083,Simbad
259.155,39.0895556,260,4,17 16 37.20,+39 05 22.4,0.0,,18.8137,18.9011,Simbad
259.1655417,39.1053889,260,5,17 16 39.73,+39 06 19.4,0.0,,17.7167,17.3725,Simbad
267.4501667,68.4004167,261,1,17 49 48.04,+68 24 01.5,0.0522,,18.7597,18.2468,Simbad
267.461,68.3863056,261,2,17 49 50.64,+68 23 10.7,0.0509,,19.0448,17.879,Simbad
267.47775,68.4074444,261,3,17 49 54.66,+68 24 26.8,0.051225,,17.227,16.5201,Simbad
267.5199167,68.4139722,261,4,17 50 04.78,+68 24 50.3,0.0,,19.8416,19.0851,Simbad
267.5484583,68.4186111,261,5,17 50 11.63,+68 25 07.0,0.0,,19.6881,19.6086,Simbad
321.9612083,-46.6547222,262,1,21 27 50.69,-46 39 17.0,0.0,,19.8253,19.3884,Simbad
321.9800417,-46.6295278,262,2,21 27 55.21,-46 37 46.3,0.046689,,18.2001,17.6902,Simbad
321.9803333,-46.64,262,3,21 27 55.28,-46 38 24.0,0.0,,19.8406,19.2039,Simbad
321.9865,-46.6441667,262,4,21 27 56.76,-46 38 39.0,0.0,,18.5032,18.9656,Simbad
322.0155833,-46.6452778,262,5,21 28 03.74,-46 38 43.0,0.0,,19.1349,18.6208,Simbad
323.8237083,-49.9336111,263,1,21 35 17.69,-49 56 01.0,0.0,,19.2629,18.8239,Simbad
323.834,-49.9335556,263,2,21 35 20.16,-49 56 00.8,0.0,,18.9065,18.52,Simbad
323.8369583,-49.9363889,263,3,21 35 20.87,-49 56 11.0,0.0554,,18.6541,18.0395,Simbad
323.866,-49.9327222,263,4,21 35 27.84,-49 55 57.8,0.0,,19.2072,19.2148,Simbad
323.8755417,-49.9375278,263,5,21 35 30.13,-49 56 15.1,0.054448,,18.3549,17.9151,Simbad
349.160625,-41.65025,264,1,23 16 38.55,-41 39 00.9,0.0,,20.284,20.5859,Simbad
349.166125,-41.6321667,264,2,23 16 39.87,-41 37 55.8,0.0,,19.8955,20.0084,Simbad
349.1885833,-41.6636111,264,3,23 16 45.26,-41 39 49.0,0.0,,20.1236,19.5342,Simbad
349.196,-41.6555833,264,4,23 16 47.04,-41 39 20.1,0.0,,19.7224,19.2987,Simbad
349.2048333,-41.6763611,264,5,23 16 49.16,-41 40 34.9,0.0,,20.1349,19.9266,Simbad
359.0133333,-17.2467222,265,1,23 56 03.20,-17 14 48.2,0.0,,18.4114,18.231,Simbad
359.03325,-17.22925,265,2,23 56 07.98,-17 13 45.3,0.0,,20.2869,19.7937,Simbad
359.038,-17.2467778,265,3,23 56 09.12,-17 14 48.4,0.0,,20.161,19.5574,Simbad
359.0409167,-17.2477778,265,4,23 56 09.82,-17 14 52.0,0.0,,20.201,19.9329,Simbad
359.047875,-17.2257222,265,5,23 56 11.49,-17 13 32.6,0.0,,19.4011,19.1912,Simbad
6.25175,-60.6225833,266,1,00 25 00.42,-60 37 21.3,0.0,,19.5425,19.1957,Simbad
6.274625,-60.6400833,266,2,00 25 05.91,-60 38 24.3,0.031292,,18.3982,18.1197,Simbad
6.3134583,-60.6166111,266,3,00 25 15.23,-60 36 59.8,0.0,,19.4319,19.291,Simbad
6.3147917,-60.6221944,266,4,00 25 15.55,-60 37 19.9,0.0,,20.3139,20.2015,Simbad
6.3181667,-60.6382778,266,5,00 25 16.36,-60 38 17.8,0.0,,19.9724,20.115,Simbad
6.3387083,-60.6399167,266,6,00 25 21.29,-60 38 23.7,0.0,,20.1543,20.1747,Simbad
24.74425,-74.4215278,267,1,01 38 58.62,-74 25 17.5,0.0,,18.3288,18.4053,Simbad
24.7809583,-74.42375,267,2,01 39 07.43,-74 25 25.5,0.0,,18.3318,18.3232,Simbad
24.7887917,-74.4308889,267,3,01 39 09.31,-74 25 51.2,0.0,,17.3254,17.219,Simbad
24.8185,-74.40425,267,4,01 39 16.44,-74 24 15.3,0.0,,19.6521,19.4951,Simbad
24.8497917,-74.4178889,267,5,01 39 23.95,-74 25 04.4,0.0,,17.8111,17.807,Simbad
24.8660417,-74.4391667,267,6,01 39 27.85,-74 26 21.0,0.0,,19.0896,18.8906,Simbad
38.51375,-73.7210278,268,1,02 34 03.30,-73 43 15.7,0.0,,17.4139,17.4975,Simbad
38.531375,-73.7005278,268,2,02 34 07.53,-73 42 01.9,0.0,,20.0341,19.8956,Simbad
38.5330417,-73.7058333,268,3,02 34 07.93,-73 42 21.0,0.0,,19.308,19.033,Simbad
38.5654167,-73.7322778,268,4,02 34 15.70,-73 43 56.2,0.0,,17.4462,17.393,Simbad
38.6482917,-73.7278611,268,5,02 34 35.59,-73 43 40.3,0.0,,19.0261,18.6783,Simbad
38.6559167,-73.7330556,268,6,02 34 37.42,-73 43 59.0,0.0,,19.2903,19.3611,Simbad
50.2227917,-33.8935556,269,1,03 20 53.47,-33 53 36.8,0.0707,,20.2513,20.1848,Simbad
50.239625,-33.9066111,269,2,03 20 57.51,-33 54 23.8,0.0,,19.357,19.0324,Simbad
50.2513333,-33.9033889,269,3,03 21 00.32,-33 54 12.2,0.0568,,19.21,19.0474,Simbad
50.2649167,-33.9173611,269,4,03 21 03.58,-33 55 02.5,0.0,,20.3122,19.8162,Simbad
50.2662083,-33.9018889,269,5,03 21 03.89,-33 54 06.8,0.0715,,19.2838,19.1629,Simbad
50.2813333,-33.9057222,269,6,03 21 07.52,-33 54 20.6,0.070142,,17.7321,17.5174,Simbad
61.5262917,-36.9419722,270,1,04 06 06.31,-36 56 31.1,0.0,,20.1234,19.4636,Simbad
61.53,-36.9235833,270,2,04 06 07.20,-36 55 24.9,0.0,,20.3554,20.6018,Simbad
61.540625,-36.9236389,270,3,04 06 09.75,-36 55 25.1,0.0,,20.2653,19.9344,Simbad
61.5483333,-36.9378889,270,4,04 06 11.60,-36 56 16.4,0.0,,20.1828,19.7143,Simbad
61.5575833,-36.9188056,270,5,04 06 13.82,-36 55 07.7,0.0,,18.65,19.2991,Simbad
61.5717083,-36.9345278,270,6,04 06 17.21,-36 56 04.3,0.0,,18.8614,18.5462,Simbad
72.282875,-73.06925,271,1,04 49 07.89,-73 04 09.3,0.0,,19.0247,19.2694,Simbad
72.3569583,-73.0658611,271,2,04 49 25.67,-73 03 57.1,0.0,,17.1163,16.8631,Simbad
72.3834583,-73.0668611,271,3,04 49 32.03,-73 04 00.7,0.0,,16.8821,16.7737,Simbad
72.398375,-73.0551944,271,4,04 49 35.61,-73 03 18.7,0.0,,19.5031,19.0108,Simbad
72.430625,-73.0825278,271,5,04 49 43.35,-73 04 57.1,0.027636,,18.7972,18.2361,Simbad
72.4719583,-73.0757778,271,6,04 49 53.27,-73 04 32.8,0.027449,,18.4363,18.2064,Simbad
124.9950833,21.0656667,272,1,08 19 58.82,+21 03 56.4,0.014046,,17.6064,17.2186,Simbad
124.9979583,21.0541667,272,2,08 19 59.51,+21 03 15.0,0.091141,,19.8709,20.0832,Simbad
125.0044167,21.0754444,272,3,08 20 01.06,+21 04 31.6,0.0,,19.7906,19.8031,Simbad
125.02175,21.0756111,272,4,08 20 05.22,+21 04 32.2,0.0,,16.6002,17.0206,Simbad
125.0450833,21.0693056,272,5,08 20 10.82,+21 04 09.5,0.017462,,19.5476,18.4295,Simbad
125.0557917,21.0879167,272,6,08 20 13.39,+21 05 16.5,0.0,,19.7503,19.8824,Simbad
168.603875,-0.83075,273,1,11 14 24.93,-00 49 50.7,0.027858,,20.0241,19.7505,Simbad
168.6144167,-0.8500278,273,2,11 14 27.46,-00 51 00.1,0.06907,,19.4818,19.1495,Simbad
168.6330833,-0.8470556,273,3,11 14 31.94,-00 50 49.4,0.068843,,19.4781,18.7316,Simbad
168.6420833,-0.8643056,273,4,11 14 34.10,-00 51 51.5,0.0691,,19.4944,19.1749,Simbad
168.6475417,-0.8678056,273,5,11 14 35.41,-00 52 04.1,0.069293,,19.6415,18.8591,Simbad
168.6619583,-0.8538611,273,6,11 14 38.87,-00 51 13.9,0.0,,19.035,18.6909,Simbad
185.281,49.4393611,274,1,12 21 07.44,+49 26 21.7,0.0,,20.2621,19.9633,Simbad
185.2835,49.4761111,274,2,12 21 08.04,+49 28 34.0,0.045246,,19.0698,18.9493,Simbad
185.2960417,49.4578333,274,3,12 21 11.05,+49 27 28.2,0.0,,18.9889,18.79,Simbad
185.3062083,49.475,274,4,12 21 13.49,+49 28 30.0,0.045464,,19.2104,18.7238,Simbad
185.3368333,49.44375,274,5,12 21 20.84,+49 26 37.5,0.05513,,19.4002,19.2435,Simbad
185.3379167,49.4646111,274,6,12 21 21.10,+49 27 52.6,0.040539,,19.6009,19.1365,Simbad
230.4860417,3.569,275,1,15 21 56.65,+03 34 08.4,0.085591,,19.7602,18.8499,Simbad
230.4894167,3.5561944,275,2,15 21 57.46,+03 33 22.3,0.0,,19.9405,19.8126,Simbad
230.494375,3.5454167,275,3,15 21 58.65,+03 32 43.5,0.0,,20.0102,19.8886,Simbad
230.498125,3.5595556,275,4,15 21 59.55,+03 33 34.4,0.0839,,19.011,18.0621,Simbad
230.4984167,3.5650833,275,5,15 21 59.62,+03 33 54.3,0.0839,,19.7079,18.6355,Simbad
230.508875,3.5654722,275,6,15 22 02.13,+03 33 55.7,0.085411,,19.7754,19.5434,Simbad
328.8524167,-20.8626944,276,1,21 55 24.58,-20 51 45.7,0.0,,19.6331,19.3956,Simbad
328.853,-20.8862222,276,2,21 55 24.72,-20 53 10.4,0.38,,20.0664,19.2073,Simbad
328.8585,-20.8563333,276,3,21 55 26.04,-20 51 22.8,0.0,,18.8517,18.2243,Simbad
328.865625,-20.8588333,276,4,21 55 27.75,-20 51 31.8,0.0,,19.8329,19.6747,Simbad
328.8825833,-20.8591667,276,5,21 55 31.82,-20 51 33.0,0.066913,,17.8721,17.6667,Simbad
328.9036667,-20.8541389,276,6,21 55 36.88,-20 51 14.9,0.0,,19.8348,19.709,Simbad
31.2207917,-74.8597222,277,1,02 04 52.99,-74 51 35.0,0.0,,19.0133,18.3356,Simbad
31.2315,-74.8392222,277,2,02 04 55.56,-74 50 21.2,0.0,,19.0679,18.9425,Simbad
31.232625,-74.8607222,277,3,02 04 55.83,-74 51 38.6,0.0,,19.0109,19.0229,Simbad
31.2690417,-74.8746389,277,4,02 05 04.57,-74 52 28.7,0.0,,18.1774,18.0428,Simbad
31.2893333,-74.8859444,277,5,02 05 09.44,-74 53 09.4,0.0,,18.1556,18.0103,Simbad
31.2932917,-74.8278333,277,6,02 05 10.39,-74 49 40.2,0.0,,19.0302,18.809,Simbad
31.3014167,-74.8992222,277,7,02 05 12.34,-74 53 57.2,0.0,,19.7537,19.3028,Simbad
115.4589167,16.8288611,278,1,07 41 50.14,+16 49 43.9,0.0,,20.049,19.6863,Simbad
115.4715417,16.8288611,278,2,07 41 53.17,+16 49 43.9,0.0,,19.1374,18.9651,Simbad
115.474375,16.8326667,278,3,07 41 53.85,+16 49 57.6,0.0,,19.9631,19.5871,Simbad
115.4792083,16.8319722,278,4,07 41 55.01,+16 49 55.1,0.0,,20.0733,19.3963,Simbad
115.4882083,16.8250278,278,5,07 41 57.17,+16 49 30.1,0.0,,19.8613,21.199,Simbad
115.4974583,16.8254444,278,6,07 41 59.39,+16 49 31.6,0.0,,18.7801,18.2003,Simbad
115.510125,16.8085278,278,7,07 42 02.43,+16 48 30.7,0.0,,17.3001,17.6996,Simbad
196.795,13.6807222,279,1,13 07 10.80,+13 40 50.6,0.0,,19.9962,19.8683,Simbad
196.79875,13.6591944,279,2,13 07 11.70,+13 39 33.1,0.027162,,18.7777,18.2494,Simbad
196.8030833,13.6468056,279,3,13 07 12.74,+13 38 48.5,0.100102,,20.2559,19.7801,Simbad
196.8231667,13.6465833,279,4,13 07 17.56,+13 38 47.7,0.026784,,18.6093,18.0461,Simbad
196.8293333,13.6400556,279,5,13 07 19.04,+13 38 24.2,0.0,,17.8783,17.3566,Simbad
196.8377917,13.6288056,279,6,13 07 21.07,+13 37 43.7,0.099919,,20.056,19.1825,Simbad
196.8599583,13.6415556,279,7,13 07 26.39,+13 38 29.6,0.063226,,19.2524,18.8211,Simbad
349.1757083,9.8376389,280,1,23 16 42.17,+09 50 15.5,0.0,,19.6095,19.3379,Simbad
349.177625,9.7923056,280,2,23 16 42.63,+09 47 32.3,0.0,,18.3754,17.837,Simbad
349.18,9.8161667,280,3,23 16 43.20,+09 48 58.2,0.0,,19.2525,18.8421,Simbad
349.1802917,9.8291111,280,4,23 16 43.27,+09 49 44.8,0.0,,19.29,18.8361,Simbad
349.1959583,9.8126389,280,5,23 16 47.03,+09 48 45.5,0.0,,19.378,19.0168,Simbad
349.198625,9.8048889,280,6,23 16 47.67,+09 48 17.6,0.0,,18.2314,17.5936,Simbad
349.2020417,9.8172222,280,7,23 16 48.49,+09 49 02.0,0.0,,19.215,18.9493,Simbad
