ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s22s19_0037883","SPLUS-s22s19",27.4335915348055,-27.820932528886033,6316.0386,8290.996,1.283089,0.22063082,42.34782,2.481662E-4,1.9341495E-4,1.7601235,3.0745702,99.0,99.0,0,22.499985,1.1376659,0,25.496344,29.240833,0,99.0,99.0,0,99.0,99.0,0,22.541653,0.5880034,0,21.588388,0.57226354,0,21.357536,0.19855313,0,21.490967,0.24962729,0,21.084023,0.21125789,0,21.513256,0.7346099,0,20.60904,0.25282538,0,0.36483333,0.12057321
"iDR4_3_SPLUS-s22s19_0037949","SPLUS-s22s19",27.427595900929536,-27.828137319506084,6350.6904,8243.794,1.424772,0.29813337,50.852337,2.100831E-4,1.4743509E-4,2.3364604,4.7020335,99.0,99.0,0,21.768744,0.9507214,0,20.707083,0.5879471,0,99.0,99.0,0,21.539833,1.1312486,0,21.725384,0.45507383,0,24.925003,20.132256,0,21.178226,0.27406117,0,21.284567,0.33810508,0,20.923786,0.2976621,0,20.403498,0.43461618,0,20.458725,0.36063498,0,0.39425,0.10086233
"iDR4_3_SPLUS-s22s19_0038095","SPLUS-s22s19",27.446459308979765,-27.835983488314163,6241.4424,8192.557,1.0444217,0.042532325,45.085117,7.751244E-5,7.421466E-5,1.6846212,3.044232,99.0,99.0,0,22.175003,0.66295785,0,99.0,99.0,0,24.3181,7.031954,0,25.647507,23.27751,0,24.658194,3.1850278,0,99.0,99.0,0,22.67609,0.5092342,0,23.445747,1.1595323,0,21.97095,0.36771643,0,21.396057,0.51022094,0,22.396841,1.0073168,0,0.81658334,0.15465398
"iDR4_3_SPLUS-s22s19_0038262","SPLUS-s22s19",27.4330150810825,-27.841406616965504,6319.219,8156.9727,1.6372886,0.38923413,-88.877495,1.0342628E-4,6.317248E-5,0.71740466,1.0509582,22.970613,0.7794373,0,99.0,99.0,0,21.558563,0.59484786,0,22.607048,1.4292629,0,22.746708,1.5763441,0,23.416004,0.9921225,0,23.280418,2.0324032,0,24.550598,2.7911975,0,99.0,99.0,0,23.886684,2.0872495,0,22.312088,1.1518778,0,21.469212,0.41937885,0,0.7855833,0.15505855
"iDR4_3_SPLUS-s22s19_0038263","SPLUS-s22s19",27.448870701262106,-27.840971657924218,6227.4507,8159.92,1.116477,0.10432553,-50.256706,2.1602186E-4,1.9349257E-4,1.7561033,3.3773706,23.99032,4.5731754,0,99.0,99.0,0,22.090435,2.2031615,0,21.066391,0.7847318,0,21.762266,1.4568783,0,24.254475,4.9062214,0,21.992453,1.4244204,0,21.223408,0.29977995,0,20.529623,0.17785677,0,20.296057,0.17569314,0,19.8064,0.2633694,0,19.693966,0.18766353,0,0.55441666,0.14423315
"iDR4_3_SPLUS-s22s19_0035767","SPLUS-s22s19",27.474726528477547,-27.77016669971452,6078.18,8623.536,2.2173066,0.5490024,-65.913086,2.3648878E-4,1.0671073E-4,1.351948,2.0372503,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.769615,2.931437,0,99.0,99.0,0,99.0,99.0,0,22.017105,1.1389349,0,23.189465,1.426599,0,22.192533,0.63482636,0,22.71687,1.2697344,0,21.7516,1.234652,0,20.763407,0.39257112,0,0.78075,0.11819339
"iDR4_3_SPLUS-s22s19_0035790","SPLUS-s22s19",27.47870241474187,-27.771368547458852,6055.1465,8615.687,1.4704261,0.319925,73.33825,3.936492E-4,2.676757E-4,2.9481666,4.8660903,21.125196,0.46058938,0,23.058039,4.651534,16,22.257341,3.6187522,0,99.0,99.0,0,21.394629,1.4664595,0,22.306276,1.1441596,0,20.420845,0.4716605,0,20.44812,0.20677769,0,20.570887,0.25795028,0,20.192142,0.22432509,0,19.85834,0.3889931,0,19.825573,0.29769072,0,0.5484167,0.25682035
"iDR4_3_SPLUS-s22s19_0035871","SPLUS-s22s19",27.465257705275242,-27.773351863144033,6133.0024,8602.64,1.5596174,0.3588171,-53.51837,1.5531314E-4,9.9599136E-5,1.7754391,2.6235104,22.979912,1.5710243,0,23.271017,3.496003,0,25.039255,29.30283,0,99.0,99.0,0,23.604519,6.9652286,0,23.63034,2.4091716,0,99.0,99.0,0,22.228794,0.66217965,0,22.611551,1.0479406,0,99.0,99.0,0,99.0,99.0,0,21.910866,1.2626034,0,0.8295,0.18624902
"iDR4_3_SPLUS-s22s19_0035900","SPLUS-s22s19",27.50252657312575,-27.772549786126124,5917.1587,8608.049,1.1023543,0.092850685,30.989063,2.5992934E-4,2.3579488E-4,4.913891,10.208663,22.295656,1.3046668,0,99.0,99.0,0,20.786205,0.8998027,0,21.770763,2.0319014,0,20.214329,0.47570345,0,22.039036,0.8589558,0,20.667633,0.568577,0,21.07349,0.3518213,0,20.281614,0.18989202,0,19.542856,0.11862061,0,19.35817,0.23590136,0,18.979485,0.13129987,0,0.6379167,0.25959536
"iDR4_3_SPLUS-s22s19_0035922","SPLUS-s22s19",27.477956170606298,-27.77430287997513,6059.453,8596.476,1.0667925,0.06261051,46.409157,7.8591984E-5,7.367038E-5,0.9084157,1.2681247,99.0,99.0,0,99.0,99.0,0,22.792925,2.1151161,0,99.0,99.0,0,22.40342,1.3342252,0,23.215572,0.95130163,0,99.0,99.0,0,99.0,99.0,0,23.264736,1.1117458,0,23.009554,1.0789936,0,23.097193,2.7645724,0,22.180061,0.93878233,0,0.826,0.1787172
"iDR4_3_SPLUS-s22s19_0035942","SPLUS-s22s19",27.45986365769283,-27.773387267456588,6164.2427,8602.379,1.6458778,0.39242148,30.625578,1.9549015E-4,1.1879968E-4,1.459035,2.0991437,99.0,99.0,0,21.34802,0.57002693,0,99.0,99.0,0,21.462492,0.93718684,0,99.0,99.0,0,21.918016,0.47271505,0,99.0,99.0,0,21.804955,0.42399618,0,22.308617,0.7514011,0,21.016438,0.28186974,0,21.734715,1.2887417,0,20.575901,0.34956712,0,0.7299167,0.11334549
"iDR4_3_SPLUS-s22s19_0036059","SPLUS-s22s19",27.47925183022336,-27.778120146892544,6051.9297,8571.494,1.7133554,0.4163499,-2.6808167,2.5907127E-4,1.5119526E-4,2.3329277,4.3819475,22.554531,1.4364631,0,21.480858,0.9135755,0,21.506062,1.5221986,0,22.678652,4.0802655,0,99.0,99.0,0,21.725935,0.5652107,0,20.405544,0.3918367,0,20.841747,0.24989213,0,21.046898,0.33677799,0,20.899559,0.3615255,0,23.33267,8.02228,0,21.982664,1.8238541,0,0.7916667,0.08090884
"iDR4_3_SPLUS-s22s19_0036276","SPLUS-s22s19",27.487642964856054,-27.778858005028876,6003.33,8566.7,1.2920002,0.22600627,-9.866287,0.0015995073,0.0012379005,8.9840765,22.399214,15.756466,0.012974544,2,15.47933,0.017061025,2,15.185247,0.021171836,2,15.064567,0.017379109,2,14.862072,0.014257772,2,14.748754,0.0045564636,2,14.540105,0.008602231,2,14.269543,0.0029941157,2,14.25213,0.0033151086,2,14.046465,0.0032253899,2,13.938037,0.006638429,2,13.8693285,0.0048896014,2,0.03816667,0.98560077
