col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
1237668348685255164,6375700875191518446,1730,53498,580,243.30331,8.549505,0.0632,1.1,10.28,0.065,0.518,0.082,1.972,0.237,0.485,0.106,0.332,0.088,0,1,3,2,1,243.3033333,8.54975,258,3,16 13 12.80,+08 32 59.1,0.063184,,19.5199,18.8983,Simbad,0.8858918392787075
1237668495777398919,6379043384097505445,2487,53852,499,165.3026,16.724263,0.0287,1.23,10.415,0.024,-0.09,0.058,1.134,0.149,0.309,0.068,0.228,0.058,0,1,3,7,1,165.302625,16.72475,96,4,11 01 12.63,+16 43 29.1,0.028677,,17.6494,17.0791,Simbad,1.7553174828020213
1237668590265565393,6378656318423568672,2604,54484,491,198.57665,17.204424,0.0727,1.68,10.907,0.042,1.027,0.212,3.502,0.423,1.257,0.2,0.936,0.17,0,1,3,2,1,198.576875,17.2043333,134,3,13 14 18.45,+17 12 15.6,0.072724,,19.6004,18.9871,Simbad,0.8398306154716216
1237668590265565378,6378656318423568700,2604,54484,497,198.56646,17.234135,0.0728,0.13,10.191,0.073,0.568,0.07,1.211,0.172,0.345,0.096,0.249,0.081,0,1,3,2,1,198.5667917,17.2341667,134,1,13 14 16.03,+17 14 03.0,0.072823,,18.7741,18.3593,Simbad,1.1462015757778579
1237668591335899282,6378726788099475430,2599,54234,607,190.30424,18.302666,0.0688,0.08,10.449,0.034,0.177,0.092,1.754,0.306,0.502,0.111,0.371,0.099,0,1,3,7,1,190.3042917,18.3026944,122,1,12 41 13.03,+18 18 09.7,0.068894,,20.0103,19.1732,Simbad,0.20415053260441052
1237668591335899293,6378726788099475451,2599,54234,606,190.33479,18.306417,0.0772,0.71,10.624,0.026,0.074,0.093,1.063,0.32,0.303,0.112,0.23,0.094,0,1,3,1,1,190.3350833,18.3066944,122,3,12 41 20.42,+18 18 24.1,0.077262,,19.8859,19.4603,Simbad,1.4149808039403844
1237668591335899309,6378726788099475476,2600,54243,456,190.35147,18.312984,0.0709,1.31,10.524,0.054,0.864,0.107,3.245,0.313,1.254,0.176,0.961,0.151,0,1,3,7,1,190.3519167,18.3133889,122,4,12 41 24.46,+18 18 48.2,0.070976,,19.7469,18.957,Simbad,2.110793076113487
1237671123230195890,6382667355095302856,2584,54153,94,149.90363,13.711307,0.0505,3.53,9.821,0.075,0.309,0.051,1.739,0.221,0.444,0.096,0.308,0.081,0,1,3,2,1,149.904,13.7112778,244,1,09 59 36.96,+13 42 40.6,0.050515,,19.5266,18.6999,Simbad,1.298303859709674
1237671992411488402,6378656397880460598,1800,53884,93,202.49434,9.403441,0.0817,1.22,10.908,0.033,0.696,0.088,1.808,0.272,0.687,0.135,0.535,0.123,0,1,3,2,1,202.4945417,9.4036667,139,4,13 29 58.69,+09 24 13.2,0.081738,,19.2097,19.1278,Simbad,1.083219215261106
1237671992411488293,6378656397880460868,1800,53884,95,202.48593,9.443296,0.022,1.09,9.471,0.056,-0.508,0.091,2.408,0.305,0.451,0.094,0.293,0.071,0,1,3,2,1,202.4859167,9.4433889,139,1,13 29 56.62,+09 26 36.2,0.022088,,19.602,19.1401,Simbad,0.33775863386343286
1237671992411488395,6378656397880460701,5430,56000,92,202.49121,9.410931,0.081,0.55,10.707,0.046,0.682,0.094,2.007,0.304,0.509,0.123,0.359,0.101,0,1,3,2,0,202.4914583,9.4113056,139,3,13 29 57.95,+09 24 40.7,0.0,,19.0068,18.4563,Simbad,1.6112949261728404
1237671992413913146,6378691561851456245,854,52373,316,204.86378,4.510512,0.023,0.37,9.843,0.046,-0.103,0.063,1.123,0.159,0.244,0.073,0.168,0.058,0,1,3,2,1,204.86425,4.51075,143,1,13 39 27.42,+04 30 38.7,0.023086,,17.5833,17.1189,Simbad,1.8918942207608112
1237671992413913152,6378691561851456200,853,52374,77,204.87384,4.511386,0.023,0.78,9.236,0.034,-0.837,0.062,1.504,0.218,0.206,0.049,0.128,0.035,0,1,3,1,1,204.87375,4.5114722,143,2,13 39 29.70,+04 30 41.3,0.022968,,19.9111,19.4192,Simbad,0.44791183076228513
1237674649386811770,6381963749257908780,279,51984,213,168.60381,-0.830795,0.0278,1.41,8.968,0.064,-0.889,0.111,1.568,0.416,0.348,0.134,0.239,0.097,0,1,3,0,1,168.603875,-0.83075,273,1,11 14 24.93,-00 49 50.7,0.027858,,20.0241,19.7505,Simbad,0.2845847655287411
