ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s24s18_0046573","SPLUS-s24s18",26.899138939996018,-30.253553976859163,4515.238,9746.483,1.2240912,0.18306732,12.997487,2.3760159E-4,1.9407211E-4,2.9819372,7.2047787,22.057278,0.69444746,0,99.0,99.0,0,99.0,99.0,0,21.260283,0.93219405,0,20.679043,0.5229643,0,21.672611,0.38606408,0,20.83108,0.46206328,0,21.46662,0.3476591,0,20.674183,0.18963824,0,20.326431,0.17546724,0,20.24846,0.35232708,0,20.049965,0.24409541,0,0.318,0.2120154
"iDR4_3_SPLUS-s24s18_0046574","SPLUS-s24s18",26.88384281891155,-30.252922341581677,4601.7217,9750.745,2.3941534,0.5823158,-18.82018,1.3030953E-4,5.4475953E-5,1.4430023,3.5733373,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.777714,0.59963495,0,22.355701,0.97041744,0,99.0,99.0,0,99.0,99.0,0,22.817698,0.48012292,0,23.96402,1.5475156,0,21.80614,0.2730655,0,20.985996,0.27762273,0,23.325287,1.9752784,0,0.7668333,0.15866058
"iDR4_3_SPLUS-s24s18_0046633","SPLUS-s24s18",26.87365936442686,-30.24924166380324,4659.2715,9774.918,1.1059728,0.09581864,80.950035,1.1305913E-4,1.0223695E-4,1.2527703,2.2948642,22.442553,0.49169683,0,99.0,99.0,0,22.26533,1.2577628,0,99.0,99.0,0,22.860855,1.9656335,0,23.065601,0.7085043,0,99.0,99.0,0,22.460531,0.44050038,0,23.408186,1.1829817,0,99.0,99.0,0,22.306374,1.1732901,0,21.572159,0.49809554,0,0.7815833,0.10385253
"iDR4_3_SPLUS-s24s18_0046634","SPLUS-s24s18",26.861149259806826,-30.25530218760676,4730.0596,9735.332,1.1658398,0.14224917,76.31244,2.876799E-4,2.46793E-4,2.6268241,3.9862926,99.0,99.0,0,21.141033,0.5304992,0,99.0,99.0,0,20.569008,0.49650407,0,21.56901,1.1794379,0,22.191135,0.6201164,0,23.882118,7.6507535,0,21.26132,0.28799742,0,20.717012,0.19764449,0,20.278822,0.1683762,0,20.133434,0.31697202,0,20.422897,0.34415665,0,0.47275,0.15551263
"iDR4_3_SPLUS-s24s18_0046646","SPLUS-s24s18",26.90182869584609,-30.255805128452696,4500.0522,9731.724,1.1521112,0.13202822,-47.70225,3.5368203E-4,3.0697184E-4,3.475022,7.699839,21.65541,0.7354533,3,21.112066,0.7960599,3,21.57829,2.0640929,3,99.0,99.0,3,22.161707,3.1436152,3,20.846582,0.27917933,3,19.945612,0.31410035,3,19.844337,0.121140115,3,19.760796,0.12640995,3,19.66771,0.14770442,3,19.643318,0.3104771,3,19.375103,0.20252304,3,0.30258334,0.28599963
"iDR4_3_SPLUS-s24s18_0046675","SPLUS-s24s18",26.903121339201057,-30.256706936702727,4492.7524,9725.809,1.2202234,0.18047792,60.074276,1.8767476E-4,1.5383406E-4,2.1288452,4.027361,26.40337,48.15699,1,23.968668,9.106136,1,99.0,99.0,1,99.0,99.0,1,99.0,99.0,1,22.580563,1.1365238,1,20.454287,0.413371,1,22.270664,0.92801714,1,23.402668,2.9619033,1,21.122755,0.46529537,1,20.970442,0.868831,1,99.0,99.0,1,0.34966666,0.096941814
"iDR4_3_SPLUS-s24s18_0046709","SPLUS-s24s18",26.872153049567054,-30.256930379849027,4667.8555,9724.597,1.3419213,0.25479984,-2.7703872,1.9038761E-4,1.4187358E-4,1.4052559,3.122249,23.215307,1.2143623,0,22.9056,1.6416063,0,99.0,99.0,0,99.0,99.0,0,23.05908,2.8735676,0,24.384531,2.8608694,0,99.0,99.0,0,22.477518,0.54309094,0,21.211355,0.19230273,0,21.031607,0.20711796,0,20.66322,0.31841707,0,19.944271,0.13696131,0,0.68158334,0.09795225
"iDR4_3_SPLUS-s24s18_0046726","SPLUS-s24s18",26.884420010226368,-30.255478540812863,4598.482,9734.007,1.1843681,0.1556679,-53.225525,2.326867E-4,1.9644991E-4,1.5595508,3.1544878,99.0,99.0,0,21.592567,0.6404868,16,23.355936,5.502738,0,21.071262,0.62607247,0,99.0,99.0,0,22.625076,0.7417319,0,99.0,99.0,0,22.379597,0.6460902,0,20.911026,0.19065066,0,19.891367,0.09536967,0,19.346085,0.12454684,0,19.304134,0.099494755,0,0.80266666,0.09887288
"iDR4_3_SPLUS-s24s18_0046730","SPLUS-s24s18",26.885709236687454,-30.26249654258646,4591.259,9688.055,1.8686984,0.4648682,21.495602,3.327454E-4,1.7795767E-4,5.7074685,9.683401,23.073917,3.1700232,3,21.156557,0.9697317,3,20.299767,0.7473673,3,22.116304,3.694585,3,19.74981,0.40138492,3,20.270643,0.19204701,3,19.912388,0.358078,3,20.596798,0.28242114,3,20.072,0.19653077,3,19.85581,0.20526583,3,19.764057,0.4072497,3,19.770367,0.34048122,3,0.07216667,0.10471479
"iDR4_3_SPLUS-s24s18_0046751","SPLUS-s24s18",26.915833082019343,-30.25902318413631,4420.904,9710.529,1.5737039,0.36455643,-44.82669,1.9524142E-4,1.2406106E-4,1.1715578,1.8301637,22.996128,0.9801418,0,23.327597,2.3779838,0,99.0,99.0,0,99.0,99.0,0,22.322365,1.4096606,0,22.383303,0.44298598,0,23.00053,2.0243475,0,23.360128,1.1822671,0,99.0,99.0,0,99.0,99.0,0,20.742434,0.33158818,0,99.0,99.0,0,0.78541666,0.13587001
"iDR4_3_SPLUS-s24s18_0046765","SPLUS-s24s18",26.91208932310184,-30.249910965478932,4441.971,9770.216,1.1221595,0.10886103,-61.929485,3.872987E-4,3.4510848E-4,2.9307632,7.053348,20.644833,0.26108256,3,20.626669,0.4592496,3,20.198036,0.52375525,3,19.828136,0.34601936,3,19.65284,0.28228956,3,19.39325,0.067008,3,18.902344,0.10928533,3,18.870968,0.04538025,3,18.898245,0.052384514,3,18.62673,0.05140303,3,18.380493,0.08801418,3,18.323257,0.069258936,3,0.18316667,0.48130235
"iDR4_3_SPLUS-s24s18_0046773","SPLUS-s24s18",26.917459216464607,-30.258153247769464,4411.6997,9716.208,2.3207731,0.56910914,16.648594,1.2360499E-4,5.3204953E-5,1.1963356,1.7798401,24.02267,2.5978596,0,99.0,99.0,0,21.580837,0.8378861,0,21.661432,0.8312959,0,99.0,99.0,0,24.025557,2.0681531,0,21.36895,0.46548507,0,22.193,0.41763893,0,22.164576,0.4591299,0,23.656435,2.302372,0,23.833258,5.860444,0,99.0,99.0,0,0.7571667,0.15835531
"iDR4_3_SPLUS-s24s18_0046816","SPLUS-s24s18",26.889221636318013,-30.26161631711255,4571.3916,9693.788,1.0994226,0.09043163,-65.96102,0.001048062,9.532361E-4,6.414883,16.541388,17.041079,0.02367347,2,16.789816,0.032377265,2,16.509596,0.0421718,2,16.279518,0.03207392,2,16.078775,0.025648164,2,16.050278,0.007912609,2,15.807692,0.015765851,2,15.736832,0.0063950024,2,15.790393,0.0076040463,2,15.62564,0.007942706,2,15.643561,0.01705194,2,15.619287,0.013763219,2,0.034416668,0.9981293
"iDR4_3_SPLUS-s24s18_0046818","SPLUS-s24s18",26.85571873947226,-30.257566503164007,4760.7827,9720.546,1.272322,0.21403545,-4.1959066,1.6193552E-4,1.2727283E-4,2.4609623,5.826099,25.835663,14.840491,0,99.0,99.0,0,20.97798,0.5155877,0,22.825064,2.6198146,0,22.22555,1.4320517,0,24.131405,2.4599113,0,99.0,99.0,0,22.053768,0.3970465,0,22.441442,0.6400669,0,22.202206,0.6551975,0,20.79604,0.38872355,0,20.480713,0.24227938,0,0.84358335,0.2308809
"iDR4_3_SPLUS-s24s18_0046855","SPLUS-s24s18",26.88465912851911,-30.249134735259574,4597.071,9775.533,1.6195966,0.38256228,-0.9958872,1.2339647E-4,7.618709E-5,2.2038648,4.8464966,23.607985,1.2637771,0,22.632624,0.9309339,0,99.0,99.0,0,99.0,99.0,0,22.587772,1.3817433,0,22.640905,0.42895427,0,99.0,99.0,0,23.230108,0.79628617,0,23.60622,1.268645,0,23.639027,1.6630578,0,21.680544,0.5897356,0,21.827152,0.56060594,0,0.8124167,0.1767685
"iDR4_3_SPLUS-s24s18_0046860","SPLUS-s24s18",26.90082047603319,-30.26076521989405,4505.804,9699.262,1.1879144,0.15818846,28.08947,3.3517566E-4,2.8211693E-4,2.3591862,4.1231513,23.31311,3.170518,0,99.0,99.0,0,21.758234,2.2832196,0,99.0,99.0,16,22.056631,2.65215,0,20.790726,0.24822141,0,20.99572,0.7721777,0,20.260876,0.16594638,0,20.169352,0.1720781,0,19.845697,0.16259037,0,18.954733,0.15454386,0,19.535301,0.21906671,0,0.2,0.34051234
"iDR4_3_SPLUS-s24s18_0046888","SPLUS-s24s18",26.90366305817746,-30.26005776844527,4489.7246,9703.868,1.9223201,0.47979528,63.36426,2.431782E-4,1.2659341E-4,2.1079597,3.7586274,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,24.494658,11.027069,0,22.472734,0.7228962,0,21.939205,0.4990065,0,21.171535,0.31455705,0,20.325195,0.31104925,0,20.8555,0.4223851,0,0.76483333,0.1468925
"iDR4_3_SPLUS-s24s18_0046894","SPLUS-s24s18",26.921294811342815,-30.259855508205032,4390.032,9705.027,1.7462561,0.4273463,-14.938048,1.8953942E-4,1.085887E-4,2.7906818,5.336563,28.160162,140.75969,0,22.424171,1.2804747,0,21.846014,1.2731968,0,22.418543,1.9973496,0,22.495075,2.0617325,0,23.882975,2.1773396,0,99.0,99.0,0,23.430712,1.5643119,0,21.628962,0.3372223,0,20.793795,0.20032199,0,21.207268,0.6285349,0,20.34954,0.23830482,0,0.7863333,0.20844261
"iDR4_3_SPLUS-s24s18_0046915","SPLUS-s24s18",26.87982548666451,-30.258625948167246,4624.4893,9713.438,1.0490823,0.04678589,40.622196,7.788729E-5,7.424383E-5,0.6816285,0.9129776,23.697613,1.2153224,0,22.467678,0.7044048,0,23.12263,2.1789212,0,22.53428,1.1840788,0,21.966743,0.6729365,0,99.0,99.0,0,22.343004,0.7368278,0,24.046469,1.477282,0,24.087072,1.7341597,0,23.12293,0.9098835,0,99.0,99.0,0,22.079967,0.6262408,0,0.6620833,0.12837145
"iDR4_3_SPLUS-s24s18_0046935","SPLUS-s24s18",26.92033053225561,-30.26367646545495,4395.5283,9680.023,1.7099166,0.41517615,-10.0387745,4.971872E-4,2.9085315E-4,3.776794,7.8300467,20.756716,0.37826392,3,22.44739,3.180558,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,21.116226,0.4135086,3,20.22625,0.4712839,3,19.678514,0.120260276,3,19.327663,0.09858752,3,19.0331,0.095696166,3,18.41086,0.116408065,3,18.119732,0.07404766,3,0.33516666,0.44007653
"iDR4_3_SPLUS-s24s18_0046959","SPLUS-s24s18",26.916454850935594,-30.257789270397954,4417.3745,9718.601,2.2165384,0.5488461,39.640457,3.434486E-4,1.5489705E-4,3.3627422,5.958565,23.34273,2.230702,0,21.8919,1.0513529,0,23.482079,7.6630387,0,20.61098,0.5071597,0,22.246847,2.1796377,0,21.421711,0.3027777,0,21.582819,0.90861195,0,21.798834,0.4656657,0,21.809849,0.5297673,0,21.014124,0.32520276,0,20.86896,0.6140311,0,20.85907,0.50595087,0,0.76608336,0.13952553
"iDR4_3_SPLUS-s24s18_0046961","SPLUS-s24s18",26.87908402286717,-30.26251416927024,4628.717,9687.991,1.1026609,0.09310287,-84.097,1.13572976E-4,1.0300172E-4,1.3708776,2.2964928,23.525007,1.47197,0,22.375889,0.9161967,0,21.162277,0.51518273,0,99.0,99.0,0,99.0,99.0,0,25.231823,5.7404037,0,22.84033,1.6502825,0,23.22054,0.9851623,0,22.430676,0.53789854,0,22.27216,0.59165955,0,23.194157,2.9789324,0,21.52304,0.5328249,0,0.75275,0.13138436
"iDR4_3_SPLUS-s24s18_0046970","SPLUS-s24s18",26.891850658429064,-30.26816894335165,4556.592,9650.871,2.211889,0.54789776,88.65301,3.1044616E-4,1.40374E-4,2.6118655,5.0267034,22.332941,1.0401841,0,99.0,99.0,0,99.0,99.0,0,21.260195,1.0802164,0,21.262676,1.0289245,0,22.714815,1.1684978,0,21.96628,1.5191271,0,21.207346,0.31793126,0,21.026396,0.30378458,0,22.731224,1.8537542,0,20.400307,0.46960205,0,22.511127,2.7243395,0,0.76516664,0.13345471
"iDR4_3_SPLUS-s24s18_0046998","SPLUS-s24s18",26.849767745479955,-30.236513748717837,4794.2764,9858.401,1.2803367,0.21895552,8.878471,1.8479698E-4,1.4431476E-4,2.235749,4.9313054,25.678675,12.561266,0,99.0,99.0,0,99.0,99.0,0,21.481606,0.7208296,0,99.0,99.0,0,22.198816,0.39475116,0,21.486382,0.5325479,0,22.072508,0.3803259,0,21.704527,0.30599716,0,21.35144,0.28151456,0,21.04548,0.45445964,0,21.316803,0.48462024,0,0.31866667,0.112528406
"iDR4_3_SPLUS-s24s18_0047056","SPLUS-s24s18",26.9209033511311,-30.26246957887915,4392.276,9687.919,1.2474533,0.19836682,-46.88807,3.5833585E-4,2.8723772E-4,1.7577665,4.375646,21.542566,0.33064935,3,21.518835,0.5753857,3,20.812408,0.50810915,3,20.318983,0.3026915,3,19.929869,0.20348059,3,18.714005,0.022730695,3,18.426228,0.04285772,3,17.381004,0.00859866,3,17.028593,0.0076999273,3,16.381618,0.0052068634,3,16.066462,0.007915032,3,15.963528,0.005666604,3,0.49475,0.42453077
"iDR4_3_SPLUS-s24s18_0047074","SPLUS-s24s18",26.869454958454035,-30.264445162987982,4683.175,9675.422,1.1686877,0.14433944,-62.0158,2.9218837E-4,2.4999367E-4,2.5826626,7.881496,21.060467,0.23886287,0,23.20811,3.0761704,0,21.13058,0.77630675,0,20.96743,0.625467,0,21.399845,0.8862204,0,21.07578,0.1971914,0,20.515429,0.30459008,0,19.968576,0.07849212,0,19.959328,0.0881396,0,19.687263,0.08655572,0,20.110813,0.2741204,0,19.470734,0.12661786,0,0.245,0.43094072
"iDR4_3_SPLUS-s24s18_0047076","SPLUS-s24s18",26.90592819368278,-30.265118537046042,4476.9717,9670.719,1.1741629,0.14832938,-1.6176035,1.1753186E-4,1.00093996E-4,0.91314083,1.5179423,24.03564,2.196162,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.699467,1.3076007,0,23.688559,1.372526,0,99.0,99.0,0,22.332039,0.5658298,0,22.171295,1.0501845,0,21.381386,0.4252839,0,0.77725,0.13140796
"iDR4_3_SPLUS-s24s18_0047085","SPLUS-s24s18",26.914286413360074,-30.263401662929464,4429.6973,9681.881,1.083143,0.07676083,-47.039425,2.4712924E-4,2.2815075E-4,2.8311017,6.456082,99.0,99.0,1,21.053444,0.77588594,1,20.608486,0.86775935,1,99.0,99.0,1,20.891808,0.99958146,1,21.31952,0.43818852,1,20.592491,0.5804742,1,20.188448,0.16887416,1,20.847778,0.3486046,1,20.33219,0.2765058,1,20.454098,0.67830503,1,20.05907,0.38607106,1,0.24158333,0.22539696
"iDR4_3_SPLUS-s24s18_0047113","SPLUS-s24s18",26.913544817201615,-30.249099080917222,4433.732,9775.517,1.1157451,0.10373789,38.497112,3.8904944E-4,3.4868272E-4,2.6926842,6.647904,19.684137,0.122229055,3,19.517954,0.18699008,3,19.156712,0.22674115,3,18.652466,0.13521335,3,19.010397,0.17944509,3,18.709745,0.041379586,3,18.196398,0.066303134,3,18.513693,0.038253333,3,18.52119,0.042167198,3,18.421154,0.048137285,3,18.148363,0.08003495,3,18.385193,0.082516,3,0.027333334,0.99090713
"iDR4_3_SPLUS-s24s18_0047118","SPLUS-s24s18",26.914417364901745,-30.265461572099657,4428.98,9668.395,1.3000982,0.23082733,65.41616,5.2050804E-4,4.004776E-4,3.0257144,8.806749,99.0,99.0,3,20.344528,0.3876241,3,21.350323,1.6475456,3,99.0,99.0,3,20.000753,0.42190897,3,20.135977,0.14234552,3,19.48765,0.20254114,3,18.793104,0.045735583,3,18.705133,0.047783993,3,18.304445,0.04183624,3,18.361614,0.094325684,3,17.899183,0.051256936,3,0.249,0.7818462
"iDR4_3_SPLUS-s24s18_0047122","SPLUS-s24s18",26.924646541203842,-30.262811698754973,4371.116,9685.643,1.4025636,0.28701985,-53.769695,1.9939635E-4,1.4213687E-4,1.8170418,3.882035,99.0,99.0,0,22.416882,1.3742522,0,99.0,99.0,0,21.056625,0.6203528,0,99.0,99.0,0,22.448875,0.63085955,0,20.976095,0.42353368,0,21.684223,0.3397986,0,22.384363,0.7288134,0,22.098312,0.71509737,0,20.384197,0.31936827,0,20.553799,0.31049758,0,0.741,0.13945194
"iDR4_3_SPLUS-s24s18_0047125","SPLUS-s24s18",26.876378409505218,-30.25758984839584,4643.97,9720.248,1.6026443,0.37603122,-1.3702186,1.0564962E-4,6.5920394E-5,1.1586353,1.8448813,22.58513,0.5516783,0,22.91262,1.335776,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.637383,0.47069672,0,99.0,99.0,0,22.868021,0.6323752,0,23.408707,1.1681293,0,29.241364,321.5122,0,21.015959,0.3573346,0,99.0,99.0,0,0.78541666,0.1544109
"iDR4_3_SPLUS-s24s18_0047172","SPLUS-s24s18",26.912677131338608,-30.26735518211141,4438.8394,9656.015,1.2513924,0.20089012,-65.23838,4.235084E-4,3.3836954E-4,3.976795,8.783648,99.0,99.0,3,19.746468,0.39173207,3,19.404915,0.4826282,3,22.901438,11.261075,3,19.91115,0.6816421,3,20.368662,0.30917248,3,19.017015,0.23008804,3,19.298204,0.12556225,3,19.328423,0.14589529,3,18.984509,0.13544266,3,19.333822,0.4128799,3,18.903229,0.22851267,3,0.23541667,0.22156571
"iDR4_3_SPLUS-s24s18_0047188","SPLUS-s24s18",26.893520385509692,-30.264578072272393,4547.116,9674.364,1.2284048,0.18593603,-50.85037,2.332823E-4,1.898916E-4,2.99804,5.5876083,24.326084,3.8173962,1,99.0,99.0,1,23.109205,3.788363,1,99.0,99.0,1,22.28533,1.5700134,1,21.637014,0.25981873,1,22.757494,1.8691701,1,21.391626,0.22519177,1,21.230726,0.21981785,1,21.195875,0.26943862,1,21.578943,0.8271575,1,20.736511,0.31684968,1,0.27925,0.09576942
"iDR4_3_SPLUS-s24s18_0047212","SPLUS-s24s18",26.854605580159898,-30.269012127993083,4767.1636,9645.627,1.2938508,0.22711337,-51.671227,1.986241E-4,1.535019E-4,2.3754454,6.261407,21.79755,0.44404274,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.78908,0.3516074,0,25.664335,32.079525,0,21.946703,0.4407697,0,22.031775,0.53709406,0,21.200188,0.3197428,0,20.479696,0.35567105,0,20.259445,0.24209838,0,0.7044167,0.097464725
"iDR4_3_SPLUS-s24s18_0047222","SPLUS-s24s18",26.90380932701695,-30.249858474684117,4488.7905,9770.635,2.522374,0.60354805,54.169773,2.0387226E-4,8.08905E-5,1.1861432,1.7287216,22.756554,0.7778343,0,23.138632,1.830008,0,23.276907,3.4958692,0,22.359226,1.3922282,0,99.0,99.0,0,99.0,99.0,0,25.195717,13.890675,0,24.545906,3.2162685,0,99.0,99.0,0,21.97856,0.4359349,0,21.152565,0.4386684,0,21.178444,0.37516096,0,0.81025,0.3856768
"iDR4_3_SPLUS-s24s18_0047238","SPLUS-s24s18",26.89520541326408,-30.267643879195017,4537.62,9654.28,2.5492947,0.6077347,-84.93803,7.922652E-4,3.1066666E-4,4.263657,9.04458,19.34757,0.1080086,0,19.064154,0.14777994,0,18.899355,0.21387878,0,18.824476,0.1860663,0,18.55991,0.13905595,0,18.527168,0.041010424,0,18.019197,0.06609317,0,18.20672,0.03305826,0,18.286484,0.040071253,0,18.223997,0.047504395,0,18.427057,0.12299454,0,18.474594,0.106618844,0,0.031166667,0.96709275
"iDR4_3_SPLUS-s24s18_0047364","SPLUS-s24s18",26.902731761083423,-30.270216292814478,4495.096,9637.376,1.254444,0.20283407,-27.498552,1.7711414E-4,1.4120575E-4,1.7239565,5.2476687,21.728897,0.41723397,0,21.426231,0.56384224,0,99.0,99.0,0,23.062849,3.9724936,0,24.076763,9.684727,0,23.093178,1.1650176,0,21.857468,0.96196854,0,22.527088,0.7537015,0,22.410677,0.7596784,0,21.615864,0.46814182,0,20.421024,0.33664894,0,20.798656,0.39731455,0,0.7471667,0.098686375
"iDR4_3_SPLUS-s24s18_0047373","SPLUS-s24s18",26.91164527265513,-30.267431425640172,4444.6743,9655.525,1.3148304,0.23944563,77.93182,3.072264E-4,2.3371968E-4,2.7202716,5.7096686,99.0,99.0,3,99.0,99.0,3,20.132042,0.35761687,3,20.40396,0.4288718,3,20.06292,0.2997094,3,21.610924,0.3685556,3,20.364239,0.302127,3,20.127235,0.10344009,3,19.817059,0.08836095,3,19.454569,0.08032419,3,19.588654,0.21220322,3,19.430359,0.13960774,3,0.38133332,0.2384761
"iDR4_3_SPLUS-s24s18_0047534","SPLUS-s24s18",26.88948803179597,-30.27668250475559,4570.031,9595.159,1.2183266,0.17920196,-26.142897,1.9820282E-4,1.6269859E-4,1.4646893,2.6373851,23.344477,1.4813442,0,21.77835,0.63564616,0,21.800655,1.0951191,0,22.438026,1.8396971,0,22.71424,2.272803,0,22.56536,0.5881929,0,22.272457,1.1640304,0,21.47947,0.23733616,0,21.36965,0.24207953,0,20.7016,0.16696371,0,20.987669,0.46785855,0,20.861168,0.3459885,0,0.34191668,0.10425341
"iDR4_3_SPLUS-s23s18_0000141","SPLUS-s23s18",26.88642845936532,-30.280689628386956,2633.7874,879.3593,1.2510669,0.20068222,23.02742,2.6797914E-4,2.1407024E-4,2.605029,6.710069,99.0,99.0,1,99.0,99.0,1,99.0,99.0,1,21.836918,180.45796,1,99.0,99.0,1,99.0,99.0,1,20.56247,40.100906,1,20.665642,9.332297,1,21.815844,22.97152,1,19.757528,8.272449,1,19.748436,8.01429,1,19.636744,4.544235,1,0.7790833,0.16237627
"iDR4_3_SPLUS-s23s18_0000157","SPLUS-s23s18",26.889646299827785,-30.279779407016825,2615.5703,885.2367,1.6513511,0.39443523,70.045296,1.13720715E-4,6.895258E-5,0.7792852,1.1340485,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.985312,1.7560339,0,99.0,99.0,0,21.683691,0.3029864,0,23.752146,5.1010284,0,99.0,99.0,0,0.5585,0.06871857
"iDR4_3_SPLUS-s23s18_0000168","SPLUS-s23s18",26.85991535997084,-30.279950541511838,2783.6492,884.84924,1.2838992,0.22112262,-24.803762,2.357958E-4,1.8376244E-4,1.7853352,3.5488005,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.824144,3.8068473,0,99.0,99.0,0,25.687252,43.153473,0,22.349812,0.8376847,0,99.0,99.0,0,20.886541,0.31297296,0,21.97041,2.1329865,0,20.032667,0.2744867,0,0.72033334,0.086224064
"iDR4_3_SPLUS-s23s18_0000195","SPLUS-s23s18",26.887662853267127,-30.27837445439195,2626.7427,894.48456,1.2453785,0.19703132,-76.89917,1.800961E-4,1.44567E-4,1.7226669,2.7717264,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.12799,0.5351006,0,99.0,99.0,0,21.22886,0.33500296,0,99.0,99.0,0,21.296984,0.68722886,0,0.85616666,0.14694396
"iDR4_3_SPLUS-s23s18_0000206","SPLUS-s23s18",26.902695419066205,-30.279168980062213,2541.783,888.89734,1.2584863,0.20539463,8.132353,3.2456042E-4,2.5780665E-4,3.4513767,7.7343693,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,20.609167,0.5816243,3,99.0,99.0,3,21.58616,0.41911396,3,21.680328,1.1830602,3,20.073156,0.11484624,3,21.07094,0.31958205,3,19.690622,0.115261115,3,20.719954,0.74543214,3,20.20398,0.35434178,3,0.26166666,0.2026633
"iDR4_3_SPLUS-s23s18_0000211","SPLUS-s23s18",26.894870741280897,-30.278036614510913,2585.9849,896.5127,2.6315248,0.61999214,31.797766,1.2392893E-4,4.694456E-5,0.75344133,1.1620445,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.040445,2.8578608,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.816328,0.7574369,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,0.8665,0.12628946
"iDR4_3_SPLUS-s23s18_0000243","SPLUS-s23s18",26.88945317156539,-30.276633960821574,2616.5715,905.8335,1.2615775,0.20734161,72.9484,1.7827254E-4,1.4137776E-4,1.3243545,2.0717528,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.86058,5.1282253,0,99.0,99.0,0,23.642694,3.353239,0,22.092028,0.34585997,0,21.550398,0.2369277,0,20.93461,0.17158759,0,20.950125,0.43550327,0,20.320747,0.18735094,0,0.79141665,0.14879645
"iDR4_3_SPLUS-s23s18_0000266","SPLUS-s23s18",26.904948440799043,-30.27989190778196,2529.0676,884.10583,1.0390948,0.037623942,84.151184,3.327228E-4,3.2022328E-4,1.820778,4.352117,19.862778,2.7772994,3,19.529665,2.1405442,3,19.690933,10.800875,3,18.424852,2.9563704,3,18.269325,1.3403196,3,17.694265,0.22646219,3,17.547298,1.5345744,3,16.83604,0.02886816,3,16.76122,0.0069033415,3,16.563465,0.0062625348,3,16.463873,0.012488654,3,16.433529,0.009097912,3,0.091416664,0.5388074
"iDR4_3_SPLUS-s23s18_0000396","SPLUS-s23s18",26.902638352451696,-30.270220656995615,2541.8416,947.4796,1.4825879,0.3255037,-50.407127,1.6435349E-4,1.10827845E-4,1.2360007,1.8283123,24.657084,3.8421462,0,22.899174,1.3748565,0,21.854548,0.91894674,0,99.0,99.0,16,99.0,99.0,0,23.890759,1.6365002,0,21.456968,0.44984147,0,23.192255,0.9459304,0,21.554028,0.23535259,0,22.298536,0.59507364,0,24.307222,9.551597,0,20.785114,0.28597647,0,0.854,0.13494784
"iDR4_3_SPLUS-s23s18_0000416","SPLUS-s23s18",26.89245343478751,-30.26923293216435,2599.3958,954.2084,1.6757011,0.40323484,-50.59627,1.7002867E-4,1.01426376E-4,2.2093728,5.1921005,99.0,99.0,0,25.051903,10.878957,0,22.30441,1.4885019,0,22.62052,1.8346815,0,99.0,99.0,0,22.176195,0.3693042,0,22.53817,1.3183234,0,23.130339,0.9679684,0,22.103048,0.42166638,0,21.762133,0.39348578,0,99.0,99.0,0,21.972235,0.920821,0,0.70058334,0.14999491
"iDR4_3_SPLUS-s23s18_0000423","SPLUS-s23s18",26.85453139884156,-30.2690281294128,2813.7927,956.4813,1.1139635,0.10230446,60.507908,1.8557848E-4,1.6661793E-4,1.965081,4.4284315,99.0,99.0,0,99.0,99.0,0,21.805904,1.1295844,0,22.776917,2.537418,0,21.907267,1.0852731,0,22.484333,0.57969797,0,21.417568,0.5567585,0,21.675344,0.3020827,0,21.36344,0.25453418,0,20.998621,0.23345368,0,21.740822,1.1607764,0,20.86409,0.39625302,0,0.29816666,0.08457565
