ObjID,GLXID,plate,MJD,fiberID,RA,DEC,z_gswl,chi2_sed,logM_stellar,e_logM_stellar,logSFR_sed,e_logSFR_sed,A_FUV,e_A_FUV,A_B,e_A_B,A_V,e_A_V,flag_sed,UV_survey,flag_uv,flag_midir,flag_mgs,group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2,Separation
1237655499209769115,-99,921,52380,399,222.97973,-1.675319,0.1087,1.12,11.105,0.025,-1.461,0.661,1.011,0.621,0.202,0.052,0.147,0.035,0,1,0,6,1,150190,222.97978222,-1.67532611,0.1087,10.3931,10.8386,12.5989,12.6957,9.621,10.3472,1.0,1,1,0.18964688336072413
1237665534928093369,6387909872707438283,2162,54207,484,233.22234,21.937418,0.0894,0.34,10.319,0.042,0.306,0.097,1.404,0.294,0.358,0.123,0.256,0.105,0,1,3,1,1,391239,233.22235667,21.93739178,0.0894346,9.8826,10.035,11.8247,11.7562,5.5388,5.282,1.0,-1,-1,0.10958389222787834
1237665373867475153,6387909871631601448,2165,53917,270,234.0037,23.33861,0.1254,1.25,11.076,0.022,-0.98,0.594,0.842,0.532,0.151,0.042,0.111,0.031,0,1,0,6,1,381643,234.00373407,23.33861527,0.125393,10.3622,10.7517,12.5417,12.5555,9.2236,9.3178,1.0,1,1,0.11420344797601178
1237665103290237099,6379254541867551921,2154,54539,584,228.17638,27.799565,0.0682,0.88,11.134,0.015,-1.175,0.51,0.672,0.423,0.107,0.032,0.077,0.024,0,1,0,6,1,365581,228.17638367,27.79956034,0.0682411,10.4199,10.8514,12.6472,12.7169,9.9746,10.5153,1.0,1,1,0.020445615799866406
1237667733978153010,6378621218874983963,2652,54508,242,199.99638,20.764536,0.0827,0.69,10.755,0.025,-0.68,0.422,1.711,0.613,0.286,0.063,0.2,0.051,0,1,2,6,1,426109,199.99640843,20.76452853,0.0827349,10.1312,10.5101,12.1618,12.2025,7.012,7.2169,1.0,-1,-1,0.09940660525770727
1237671930672709664,6381893376218759529,1220,52723,162,165.16276,8.78745,0.1226,0.25,11.219,0.034,1.068,0.083,1.862,0.248,0.608,0.136,0.459,0.116,0,1,3,7,1,221691,165.16279837,8.78742401,0.1225839,10.7778,10.9354,13.2891,12.8594,16.638,11.7269,1.0,1,1,0.16549732353908655
1237662695959953582,6387909821167832742,2157,54242,569,229.75571,27.229265,0.0571,0.27,10.432,0.034,0.328,0.099,1.598,0.24,0.563,0.142,0.431,0.126,0,1,3,2,1,321591,229.75573112,27.22925462,0.0571428,9.996,10.147,11.9672,11.815,6.116,5.5017,1.0,1,1,0.07724626738237583
1237661065478930793,6377952656751595633,1295,52934,617,124.20077,6.519946,0.0999,0.08,10.782,0.025,0.128,0.127,1.522,0.298,0.367,0.105,0.269,0.094,0,1,3,6,1,231268,124.20077233,6.51994612,0.0998891,10.0444,10.3176,12.0315,11.9702,6.3974,6.1288,0.885,-1,-1,0.008344939067508663
1237658423556178142,6381963654766526837,1003,52641,224,165.36922,7.039534,0.149,0.62,10.544,0.063,0.744,0.081,2.433,0.401,0.406,0.092,0.259,0.074,0,1,2,2,1,195806,165.36920959,7.03954112,0.1490051,10.2764,10.3987,12.392,12.0619,8.2679,6.5353,1.0,1,-1,0.04517029782627806
1237651755079106721,6381963714898166840,510,52381,413,168.66314,3.320581,0.1519,0.92,11.048,0.034,0.39,0.107,1.0,0.267,0.344,0.098,0.272,0.087,0,1,3,1,1,92551,168.66317355,3.32055764,0.1519107,10.3449,10.579,12.5102,12.2992,9.0126,7.7326,1.0,-1,-1,0.14700681418765363
1237658422481584252,-99,1001,52670,6,163.46422,5.934156,0.1307,1.24,11.22,0.027,-1.129,0.562,1.153,0.615,0.178,0.09,0.121,0.059,0,1,0,0,1,194498,163.46421331,5.93416068,0.1306807,10.565,11.0469,12.9171,13.0404,12.2671,13.5287,1.0,1,1,0.029286419633219627
1237667322724417690,-99,2242,54153,195,195.94471,26.78656,0.0605,1.23,10.454,0.029,-1.731,0.9,2.144,0.774,0.335,0.11,0.222,0.073,0,1,0,0,1,412366,195.94469423,26.78654738,0.0604951,9.817,10.2152,11.7532,11.8698,5.2707,5.7149,1.0,1,1,0.06806260101383052
1237655742411112949,6382772988742207983,592,52025,543,231.44167,4.064374,0.1501,1.57,10.827,0.041,0.515,0.09,1.218,0.268,0.374,0.121,0.284,0.108,0,1,3,2,1,153901,231.44166783,4.06438739,0.1501012,10.3172,10.5202,12.4614,12.2162,8.6955,7.2885,1.0,-1,-1,0.048829769433631806
1237667143404290190,6378445310975279670,2291,53714,447,140.52877,25.268121,0.1145,0.2,10.351,0.063,0.758,0.079,1.523,0.263,0.474,0.135,0.347,0.113,0,1,3,2,1,401481,140.52876019,25.26809325,0.1144947,10.0671,10.0993,12.0644,11.7867,6.547,5.3947,1.0,-1,-1,0.10488079137205546
1237671124831961380,6377811949328009016,2573,54061,393,129.38833,10.62638,0.0883,1.79,10.854,0.048,0.6,0.101,3.173,0.518,1.09,0.17,0.828,0.151,0,1,3,7,1,470732,129.38834563,10.6263671,0.088277,10.0896,10.4969,12.0972,12.1846,6.6988,7.1265,1.0,-1,-1,0.07221564502430718
1237648702977474861,-99,301,51942,289,208.61259,-1.087056,0.149,0.19,11.133,0.041,-0.766,0.752,1.676,0.811,0.288,0.085,0.203,0.057,0,1,0,1,1,51987,208.61256846,-1.08701628,0.1490214,10.4195,10.9276,12.6466,12.8464,9.97,11.6084,1.0,1,1,0.16265798428565323
1237665373868654807,6387909897401402181,2169,53556,100,236.62411,22.070561,0.1285,0.06,11.358,0.07,0.389,0.634,3.07,1.043,0.91,0.143,0.695,0.156,0,1,0,2,1,381667,236.62410073,22.07054878,0.1284564,10.5782,11.0155,12.9416,12.9902,12.5078,13.0003,1.0,1,1,0.05377497825551742
1237668349749166347,-99,2749,54241,466,221.10794,14.457875,0.1151,0.63,10.875,0.024,-1.002,0.857,1.593,0.713,0.268,0.106,0.184,0.074,0,1,0,0,1,457679,221.10796273,14.45786032,0.1150753,10.1755,10.6428,12.2328,12.3929,7.3752,8.2731,1.0,-1,-1,0.09524365889424398
1237651736833687724,6482511787663035895,520,52288,352,186.83536,2.728797,0.0799,0.18,10.606,0.039,0.436,0.097,2.126,0.295,0.634,0.136,0.468,0.118,0,1,3,2,1,86491,186.83534662,2.72876541,0.0798791,10.0801,10.2943,12.0826,11.9454,6.6311,6.0228,1.0,1,1,0.12348297724655093
1237665428630929473,6379324919203761820,2017,53474,167,205.93158,28.32675,0.0745,0.46,10.867,0.021,0.125,0.063,0.815,0.208,0.281,0.062,0.223,0.054,0,1,3,7,1,382968,205.93157666,28.32673727,0.0744736,10.1373,10.3381,12.1717,11.9927,7.062,6.2257,1.0,1,1,0.0470343579590835
1237661950261854513,6378656372108560575,1699,53148,430,201.99735,12.338951,0.1567,0.39,11.165,0.047,0.204,0.354,1.461,0.715,0.272,0.117,0.194,0.092,0,1,0,6,1,269754,201.99734229,12.33894307,0.1566963,10.3276,10.6954,12.4794,12.4723,8.8113,8.7659,0.985,-1,-1,0.039372623381933355
1237661972261437623,2490457746089972666,1628,53474,587,189.96274,7.974891,0.087,0.06,10.635,0.033,-0.071,0.475,3.556,1.05,0.622,0.185,0.416,0.128,0,1,0,0,1,277046,189.96280172,7.97488743,0.0869695,10.0835,10.5301,12.0876,12.2304,6.6545,7.3626,0.9,-1,-1,0.22041817614947393
1237651754540925100,-99,508,52366,492,165.70785,2.909662,0.158,1.46,11.036,0.032,-0.98,0.879,1.572,0.681,0.244,0.099,0.164,0.067,0,1,0,0,1,91800,165.70786005,2.9096517,0.1580198,10.4003,10.8363,12.6118,12.6918,9.7152,10.3172,1.0,-1,-1,0.051773988719079074
1237661068701729242,6377952687888009701,1297,52963,374,128.05973,7.500816,0.0923,1.81,10.547,0.016,-1.901,0.697,0.957,0.401,0.159,0.054,0.109,0.039,0,1,0,0,1,232754,128.05969898,7.50079417,0.0922959,9.9658,10.3726,11.9271,12.0316,5.9473,6.3979,1.0,-1,-1,0.13577260644015607
1237654601032269941,6381963652621141391,579,52338,148,163.14701,4.41763,0.1501,0.46,10.833,0.049,0.838,0.091,2.416,0.339,0.573,0.135,0.398,0.111,0,1,3,2,1,118528,163.14701088,4.4176206,0.1501451,10.3772,10.6047,12.5695,12.3362,9.4156,7.9421,1.0,-1,-1,0.033987089899108605
1237668270839103771,-99,2516,54241,489,235.83378,12.03893,0.0967,0.12,10.565,0.025,-1.45,0.889,1.54,0.818,0.255,0.121,0.174,0.083,0,1,0,0,1,444464,235.83380183,12.03892045,0.0966986,9.9973,10.3984,11.9687,12.0616,6.1225,6.5337,1.0,-1,-1,0.0841984212614378
1237658493876961442,-99,1236,52751,337,149.84157,9.13431,0.1153,0.09,10.775,0.047,-0.542,0.707,2.344,0.899,0.434,0.116,0.306,0.09,0,1,0,6,1,201537,149.8415825,9.13430928,0.1153415,9.9577,10.4342,11.9171,12.1046,5.9058,6.7341,1.0,-1,-1,0.0445048956159637
1237666407381598300,6380380379498419691,403,51871,161,29.448691,-0.497375,0.0803,0.16,10.685,0.026,-1.111,0.553,0.987,0.56,0.157,0.051,0.112,0.035,0,1,0,6,1,398550,29.44868441,-0.49736406,0.0802687,9.9756,10.3902,11.9398,12.0518,5.9998,6.4883,1.0,-1,-1,0.04597700753230305
1237664133169872992,6379043442079565319,1753,53383,524,171.01976,15.678006,0.1593,0.24,11.066,0.06,0.814,0.122,2.617,0.61,0.823,0.177,0.621,0.169,0,1,2,7,1,342319,171.01976918,15.67801096,0.1592954,10.3985,10.7703,12.6084,12.5856,9.6905,9.5279,1.0,-1,-1,0.03648632043916649
1237653652912930982,6380943346632753918,418,51817,577,9.980494,15.680182,0.0905,0.05,10.418,0.048,0.191,0.095,1.58,0.605,0.332,0.109,0.232,0.096,0,1,0,1,1,111318,9.98048257,15.68020662,0.090505,9.8122,9.9617,11.7482,0.0,5.2527,0.0,1.0,-1,0,0.09708302260890563
1237654880200360053,6383546999828910699,584,52049,200,215.42439,4.158762,0.0875,1.55,10.73,0.017,-1.579,0.819,1.374,0.497,0.232,0.058,0.158,0.041,0,1,0,0,1,128041,215.4243851,4.15877527,0.0874753,10.1971,10.5596,12.2702,12.273,7.5749,7.5901,1.0,-1,-1,0.050908713141200025
1237655743482364113,6382772917875247643,1831,54557,133,225.83253,5.396045,0.1146,1.02,10.933,0.026,0.3,0.089,1.524,0.323,0.286,0.09,0.198,0.075,0,1,3,7,1,154528,225.83252676,5.396036,0.1146084,10.3015,10.6217,12.4349,12.3614,8.529,8.0871,1.0,1,-1,0.03441810215718373
1237660612903960659,-99,1227,52733,45,179.25763,8.994837,0.101,2.53,10.552,0.027,-1.865,0.775,1.555,0.618,0.246,0.089,0.164,0.06,0,1,0,0,1,221602,179.25767717,8.99486286,0.1009617,9.9248,10.3982,11.8754,12.0613,5.7372,6.5325,1.0,-1,-1,0.19182833815299632
1237657878075277746,-99,1203,52669,326,115.80922,22.703079,0.0955,1.14,10.495,0.025,-0.799,0.76,2.181,0.726,0.428,0.136,0.3,0.098,0,1,0,0,1,183894,115.80924391,22.70305736,0.0954857,9.8633,10.3207,11.8024,11.9737,5.4533,6.144,1.0,-1,-1,0.11124047324683599
1237662638518632690,-99,2753,54234,135,230.44471,11.742577,0.1007,1.1,10.747,0.022,-1.676,0.75,1.478,0.59,0.237,0.083,0.159,0.057,0,1,0,0,1,317233,230.44470615,11.74257948,0.1006917,10.1396,10.544,12.1755,12.2512,7.0812,7.4716,1.0,-1,-1,0.016243532308031095
1237667446191030335,6378867472974481848,2655,54184,255,180.02662,24.005868,0.1076,0.45,10.202,0.055,0.507,0.073,1.311,0.22,0.265,0.091,0.18,0.068,0,1,3,0,1,418238,180.02659917,24.00583336,0.1076312,9.9804,9.9896,11.946,0.0,6.0256,0.0,1.0,-1,0,0.14227996556078673
1237667211575951855,6377917478821954177,2265,53674,406,119.48258,13.547951,0.1238,0.43,10.754,0.045,0.4,0.095,1.477,0.281,0.668,0.129,0.549,0.116,0,1,3,2,1,403499,119.48256881,13.54794659,0.1238459,10.1167,10.286,12.1382,11.937,6.8959,5.9881,1.0,-1,-1,0.04225864559552676
1237648704592937181,-99,307,51663,496,219.6716,0.173685,0.1051,5.99,10.574,0.009,-0.393,0.1,0.547,0.186,0.065,0.021,0.043,0.016,0,1,0,6,1,54189,219.67157191,0.17368262,0.1050894,10.1718,10.4186,12.2269,12.0854,7.3442,6.6444,1.0,-1,-1,0.1014858612846023
1237662698649682418,-99,1657,53520,317,242.9909,23.282826,0.1047,1.77,11.093,0.056,0.401,0.198,2.354,0.439,1.083,0.185,0.896,0.173,0,1,0,2,1,319083,242.99092571,23.28282792,0.1047101,10.0858,10.4544,12.0913,12.1295,6.6718,6.8544,1.0,-1,-1,0.0852992017945015
1237652936181088863,-99,638,52081,619,318.60072,-6.053174,0.1209,1.02,11.101,0.093,0.125,0.639,2.922,0.86,1.129,0.224,0.91,0.227,0,1,0,7,1,102625,318.60071046,-6.05316207,0.1208844,10.1301,10.6464,12.1603,12.3983,7.0045,8.3048,1.0,-1,-1,0.05487189555482895
1237664092905013440,-99,1941,53386,591,143.47485,31.718303,0.1587,1.4,11.104,0.03,-0.658,0.823,1.813,0.759,0.294,0.113,0.201,0.078,0,1,0,0,1,339523,143.47485058,31.71831907,0.1586919,10.4342,10.9213,12.6741,12.835,10.1804,11.5078,1.0,-1,-1,0.057879258702885676
1237667291577057590,6377706425202772990,2435,53828,347,135.57804,17.435467,0.1139,0.48,10.714,0.033,-1.0,0.85,2.046,0.81,0.351,0.135,0.241,0.095,0,1,0,0,1,409670,135.57794073,17.43544774,0.1139327,10.0752,10.5201,12.0753,12.2161,6.5973,7.2878,1.0,-1,-1,0.3479312266798366
1237650762392797393,6382597042183604260,333,52313,509,185.14713,-2.0723,0.1194,1.02,11.275,0.034,0.205,0.163,1.421,0.726,0.348,0.066,0.269,0.063,0,1,2,7,1,67108,185.14712536,-2.07229557,0.1194379,10.5882,10.9885,12.9601,12.9458,12.6932,12.5487,1.0,1,1,0.023086738053187613
1237664092899639548,6378480493199886343,1930,53347,622,131.16142,25.857087,0.1098,0.06,10.465,0.051,0.351,0.103,2.489,0.644,0.508,0.114,0.347,0.102,0,1,2,7,1,339370,131.16141439,25.85708014,0.1097685,9.9434,10.1257,11.8989,11.8018,5.8305,5.451,1.0,-1,-1,0.030662506274020146
1237661974937469028,6378937819170080148,1627,53473,262,187.0212,6.967041,0.0768,0.55,10.701,0.052,0.593,0.133,2.974,0.363,1.354,0.21,1.087,0.193,0,1,3,2,1,278045,187.02119494,6.96703614,0.0768098,9.9533,10.2373,11.9113,11.8896,5.8817,5.7938,1.0,1,1,0.025160494288187247
1237654670812840137,-99,273,51957,484,158.05953,0.486082,0.106,1.86,10.699,0.024,-1.591,0.787,1.853,0.654,0.29,0.084,0.192,0.056,0,1,0,0,1,126320,158.0595669,0.48608758,0.1059979,10.1551,10.5696,12.2002,12.2875,7.2052,7.6688,1.0,-1,-1,0.13434553686103556
1237665127993507928,6378410078282716579,1950,53436,314,148.78714,29.190721,0.1122,2.04,10.998,0.019,-1.447,0.747,1.554,0.522,0.253,0.067,0.17,0.047,0,1,0,0,1,367909,148.7871756,29.19070761,0.1121925,10.3037,10.758,12.4387,12.5655,8.5528,9.3878,1.0,1,1,0.1218261709320276
1237671260672557182,6382632241590176907,2592,54178,52,158.26317,15.138912,0.0851,0.32,10.898,0.023,0.265,0.108,1.485,0.285,0.414,0.107,0.313,0.095,0,1,3,6,1,472131,158.26320685,15.13891002,0.0850866,10.2046,10.5315,12.281,12.2323,7.6337,7.3728,1.0,1,-1,0.1282543299716356
1237662640124657989,6375489753924506642,1571,53174,439,248.71426,22.69542,0.1282,0.77,11.32,0.026,-0.81,0.821,1.798,0.665,0.294,0.096,0.199,0.068,0,1,0,0,1,317548,248.71427607,22.69542098,0.1281691,10.7512,11.1857,13.2455,13.2511,16.0292,16.1058,0.825,1,1,0.05348893376893841
1237665566070603961,6378515628177758017,2787,54552,379,215.63259,21.819548,0.1224,2.45,11.194,0.032,0.062,0.36,1.398,0.565,0.32,0.081,0.24,0.068,0,1,0,6,1,395600,215.63260931,21.81954574,0.1223589,10.277,10.8159,12.393,12.6586,8.2735,10.0609,1.0,1,1,0.06504663880584696
1237668311624843527,6383476657930373947,2767,54243,348,229.62733,14.993308,0.1077,0.14,10.391,0.052,0.578,0.074,1.568,0.216,0.485,0.112,0.357,0.098,0,1,3,2,1,453695,229.62734324,14.99329386,0.1076644,10.0125,10.1153,11.989,11.7956,6.2099,5.4278,1.0,-1,-1,0.06863688034764802
1237661065481028006,-99,1297,52963,452,128.95375,7.359065,0.1124,0.47,11.071,0.048,-0.252,0.682,1.829,0.833,0.435,0.116,0.327,0.101,0,1,0,6,1,231312,128.95374202,7.35906104,0.112414,10.3404,10.7098,12.5021,12.4926,8.9582,8.8965,1.0,1,1,0.031858930424168985
1237652943167094951,6397013763487175381,740,52263,306,340.60891,13.612154,0.0998,0.18,10.395,0.042,0.3,0.088,1.863,0.262,0.528,0.115,0.386,0.098,0,1,3,2,1,103873,340.60889537,13.61214925,0.0998181,9.9,10.0463,11.8451,11.7612,5.6173,5.3005,1.0,-1,-1,0.053969289523835846
1237665531724104023,-99,2197,53555,26,242.24209,15.628982,0.1323,0.98,10.978,0.037,-0.94,0.703,1.439,0.846,0.274,0.075,0.2,0.054,0,1,0,1,1,389231,242.24208366,15.62897994,0.132348,10.2723,10.7414,12.3849,12.5398,8.2261,9.2104,1.0,1,1,0.023197467786307022
1237648703507464431,6378973012130007147,292,51609,143,192.8841,-0.722642,0.1412,1.23,11.03,0.018,-1.525,0.734,1.229,0.584,0.201,0.077,0.136,0.052,0,1,0,0,1,52427,192.88411636,-0.72265944,0.1412486,10.5582,10.9413,12.9052,12.8689,12.1514,11.8142,0.74,1,1,0.0860814597340377
1237656241170940110,-99,749,52226,295,357.3372,14.136548,0.1329,1.66,11.051,0.076,-0.129,0.667,2.501,1.329,0.618,0.144,0.466,0.128,0,1,0,7,1,156472,357.33721602,14.13655174,0.1329114,10.3564,10.7876,12.5313,12.6131,9.154,9.7246,1.0,1,1,0.057523379422618356
1237662199896998256,6382737775379089621,1723,53905,606,234.18415,8.843865,0.073,0.37,10.577,0.048,0.693,0.085,2.091,0.267,0.853,0.144,0.669,0.132,0,1,3,7,1,283709,234.18414923,8.84386829,0.0730351,10.0905,10.2037,12.0986,11.86,6.7055,5.6756,1.0,1,1,0.01215659064966796
1237661066026746041,6382667384086333241,1307,52999,333,149.21685,10.893188,0.165,0.28,11.091,0.062,1.182,0.072,2.611,0.385,0.623,0.148,0.43,0.127,0,1,2,2,1,231766,149.21691191,10.89318853,0.1650307,10.5573,10.8065,12.9034,12.6435,12.1329,9.9471,1.0,-1,-1,0.2188683557507068
1237668625697472633,6378726753739737784,2598,54232,376,186.60291,18.714795,0.1521,1.75,10.653,0.058,0.691,0.135,1.295,0.444,0.531,0.195,0.421,0.163,0,1,3,1,1,465645,186.60291614,18.71477391,0.1520749,10.2486,10.3284,12.3469,11.9819,8.0023,6.1792,1.0,-1,-1,0.0787574811529172
1237665024376242250,6379324849408443883,2024,53503,479,206.83853,32.443875,0.1114,2.18,10.808,0.014,-1.637,0.667,1.274,0.377,0.214,0.039,0.144,0.029,0,1,2,0,1,361263,206.83849105,32.44386604,0.1114181,10.2682,10.6697,12.378,12.4315,8.1854,8.5086,1.0,1,-1,0.12265157300602435
1237651754539876514,6381963667653527088,507,52353,542,163.31452,2.880482,0.0776,0.15,10.165,0.06,0.458,0.09,1.879,0.252,0.623,0.145,0.464,0.12,0,1,3,2,1,91781,163.31453864,2.88047803,0.0775923,9.9763,9.9797,11.9408,0.0,6.0039,0.0,1.0,1,0,0.06852617491272973
1237667735055565054,6378550835100517648,2769,54527,41,209.07058,20.54486,0.0722,0.42,10.6,0.029,0.198,0.106,1.6,0.349,0.352,0.099,0.249,0.087,0,1,3,2,1,428345,209.07057197,20.54485403,0.0722123,10.109,10.3246,12.1265,11.9779,6.8397,6.1621,1.0,1,1,0.03456382051499322
1237662224087449872,6387909885590243049,1654,53498,257,237.60845,26.117592,0.1204,0.28,11.059,0.036,0.329,0.165,1.694,0.502,0.471,0.099,0.361,0.096,0,1,2,2,1,285492,237.60843634,26.11759393,0.1203936,10.3431,10.6704,12.5067,12.4328,8.9892,8.5164,1.0,1,-1,0.04469806978467483
1237671261744005187,6382667428107650377,2586,54169,635,152.69488,15.291344,0.0832,0.42,10.607,0.073,-0.055,0.521,3.658,0.974,1.094,0.185,0.826,0.212,0,1,0,7,1,472895,152.69490183,15.2913389,0.0832357,9.8477,10.3208,11.7852,11.9738,5.3894,6.1443,1.0,-1,-1,0.07799746506491201
1237665226768515142,6374856434155259473,2013,53818,384,184.74075,32.470569,0.1225,0.43,11.09,0.035,0.141,0.193,1.822,0.681,0.322,0.107,0.226,0.086,0,1,2,6,1,373413,184.7407314,32.47058003,0.1225323,10.4141,10.7259,12.6363,12.516,9.8946,9.0511,1.0,1,1,0.06905119046957685
1237662636908413162,6382737727060705734,1720,53854,64,231.02643,10.330518,0.1107,0.04,10.5,0.068,0.844,0.068,1.349,0.183,0.418,0.11,0.307,0.092,0,1,3,2,1,316043,231.02644312,10.33053202,0.1106576,10.2716,10.2776,12.3837,11.9289,8.2189,5.9545,1.0,1,-1,0.06860426137792022
1237661950248681564,-99,1606,53055,347,171.19928,12.413233,0.0837,0.14,10.353,0.034,-1.245,0.873,2.01,0.915,0.328,0.137,0.221,0.092,0,1,0,0,1,269389,171.1992709,12.41323015,0.0837246,9.7573,10.1462,11.699,11.8145,5.0776,5.4997,1.0,-1,-1,0.03359901449350893
1237667781198545377,-99,2423,54149,271,124.97666,10.55371,0.0955,2.53,10.759,0.02,-1.381,0.782,1.554,0.561,0.237,0.073,0.157,0.048,0,1,0,0,1,431143,124.97668368,10.55370504,0.0955279,10.2186,10.6165,12.3013,12.354,7.7444,8.0437,1.0,1,-1,0.08568703619791378
1237655126082781320,6378937803061856520,844,52378,421,183.95475,5.541916,0.093,2.45,10.833,0.066,-0.093,0.252,3.278,1.132,0.715,0.122,0.512,0.102,0,1,2,1,1,137019,183.95472844,5.54191941,0.0929986,9.983,10.2974,11.9495,11.9481,6.0398,6.0341,1.0,-1,-1,0.07822249254398078
1237665536001507550,6387909861970021541,2162,54207,330,232.88783,23.106886,0.1171,0.04,10.735,0.05,0.411,0.127,2.347,0.593,0.656,0.149,0.487,0.146,0,1,2,2,1,391740,232.88784437,23.10687964,0.117091,10.0567,10.37,12.0498,12.0284,6.479,6.3836,1.0,-1,-1,0.05280389551249664
1237671125369356568,6377811958991685573,2426,53795,33,130.51313,11.322615,0.0673,0.1,10.338,0.049,0.306,0.096,2.236,0.318,0.812,0.141,0.621,0.127,0,1,3,7,1,471095,130.51310372,11.32261736,0.0672574,9.8563,10.0508,11.7948,11.7632,5.4247,5.3079,1.0,1,1,0.09315490589921592
1237652600649023676,6376474894870250142,724,52254,574,344.53903,-8.656087,0.1028,0.89,10.139,0.049,0.201,0.084,0.785,0.197,0.152,0.063,0.103,0.05,0,1,3,1,1,96588,344.53903148,-8.65608322,0.1028112,9.884,9.9307,11.8263,0.0,5.5448,0.0,1.0,-1,0,0.014591855076469104
1237667447269228679,6378726756960964833,2660,54504,71,191.35873,24.788217,0.0761,2.3,10.564,0.04,0.144,0.15,2.046,0.369,0.71,0.146,0.549,0.138,0,1,3,2,1,418845,191.35871485,24.78820628,0.0761274,9.8638,10.1341,11.8031,11.8066,5.4559,5.4695,1.0,1,1,0.06277791604692697
1237661971194773699,6378691541448266783,1803,54152,154,206.26986,6.687512,0.1253,0.47,10.866,0.077,0.422,0.176,3.227,0.767,1.06,0.194,0.81,0.188,0,1,2,7,1,276207,206.26983304,6.6875119,0.1252865,10.0577,10.5554,12.051,12.2665,6.4848,7.5549,1.0,-1,-1,0.09639630847443784
1237664837542281450,-99,1937,53388,337,138.46939,28.837375,0.161,2.24,11.133,0.027,-1.38,0.739,1.845,0.684,0.285,0.095,0.188,0.062,0,1,0,0,1,356010,138.46941416,28.83736432,0.1609838,10.5455,10.9528,12.8818,12.8875,11.9323,11.9854,1.0,-1,-1,0.08534173217334197
1237665328778117183,6374856445966418692,2004,53737,41,183.6566,31.275882,0.0706,0.08,10.359,0.031,0.06,0.083,1.675,0.246,0.315,0.087,0.213,0.071,0,1,3,7,1,375114,183.65657734,31.27588574,0.0705599,9.842,9.9976,11.7788,0.0,5.3655,0.0,1.0,1,0,0.07100929653726265
1237662224619208869,6379254477445140321,1648,53171,147,226.11079,31.988064,0.1617,6.56,11.287,0.014,-0.003,0.078,0.267,0.21,0.063,0.05,0.048,0.04,0,1,3,6,1,286413,226.1107963,31.98806029,0.1617392,10.6005,11.0698,12.9824,13.0766,12.9201,13.9328,1.0,-1,-1,0.023418271869612945
1237661086958813470,6378480481388724519,1587,52964,480,129.42779,27.60766,0.0962,0.59,10.604,0.087,0.448,0.144,2.824,0.592,1.229,0.211,0.989,0.198,0,1,2,2,1,236439,129.42777797,27.6076541,0.0962197,9.9178,10.2523,11.867,11.9039,5.7038,5.8511,1.0,-1,-1,0.04386266609624751
1237667734506111077,6378867476193611648,2513,54141,185,178.16594,21.869207,0.0905,2.36,10.903,0.046,-0.786,0.971,1.45,0.61,0.371,0.151,0.279,0.119,0,1,0,6,1,426959,178.16597755,21.86918947,0.0904876,10.0941,10.4668,12.1038,12.1463,6.7304,6.9354,1.0,-1,-1,0.140430844373451
1237671992952029336,6378691591916226385,530,52026,312,206.45254,2.02837,0.0718,0.15,11.03,0.023,-0.091,0.176,1.582,0.43,0.275,0.074,0.194,0.066,0,1,3,6,1,90259,206.45256484,2.02837062,0.0717965,10.2353,10.5809,12.3261,12.3018,7.8848,7.7473,1.0,1,1,0.08939583726464412
1237667734504472906,6378867437541002579,2504,54179,113,174.25511,21.535207,0.0626,3.51,9.975,0.058,0.201,0.088,1.807,0.327,0.699,0.134,0.539,0.112,0,1,3,2,1,426898,174.25510564,21.53520439,0.0625818,9.761,9.8051,11.7013,0.0,5.0857,0.0,1.0,1,0,0.01736241563520478
1237665566074667360,6383476592432121700,2792,54556,353,225.2453,19.427111,0.118,0.59,10.859,0.054,0.921,0.083,2.162,0.325,0.406,0.114,0.266,0.09,0,1,3,2,1,395731,225.24529816,19.42708797,0.1179865,10.4452,10.5521,12.6953,12.262,10.3436,7.5303,1.0,1,-1,0.08314300808664746
1237654881801666816,-99,848,52669,533,194.09294,5.98862,0.11,1.03,11.134,0.029,-1.029,0.723,0.99,0.733,0.183,0.06,0.136,0.04,0,1,0,6,1,129627,194.09292986,5.98861066,0.1099578,10.4609,10.9275,12.7248,12.8463,10.5787,11.6072,0.945,1,1,0.04948343939833859
