group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2
221006,158.49515249,9.22506629,0.0915676,10.4061,10.7284,12.6226,12.5198,9.7945,9.0767,1.0,1,1
167499,45.72960876,0.72888962,0.1323001,10.2303,10.6902,12.3189,12.4634,7.844,8.7082,1.0,1,-1
131912,191.66775569,58.70990771,0.0556455,9.8165,10.1734,11.7528,11.8349,5.2693,5.5782,1.0,1,1
462556,200.06660988,15.79002999,0.167966,10.4764,10.9094,12.7532,12.8159,10.807,11.3395,1.0,-1,-1
370518,210.32363369,32.79185098,0.0496689,9.7772,9.9138,11.7146,0.0,5.1328,0.0,1.0,1,0
165194,156.78682154,52.91357785,0.0762341,9.8956,9.8781,11.8398,0.0,5.5967,0.0,0.915,1,0
287787,244.31506981,23.32423324,0.0565628,9.7642,9.6756,11.7038,0.0,5.0944,0.0,1.0,1,0
262352,209.08467511,43.53351867,0.0914392,10.066,10.2479,12.0628,11.8996,6.5394,5.8336,1.0,-1,-1
409883,133.18712533,16.98457431,0.1201555,10.0557,10.5112,12.0484,12.2041,6.4727,7.2255,1.0,-1,-1
293654,210.91465384,7.42575218,0.1186417,10.2748,10.4862,12.3893,12.171,8.2517,7.0584,1.0,1,-1
257578,198.7074585,11.92684918,0.1513453,10.532,10.98,12.8564,12.9319,11.6992,12.4124,1.0,-1,-1
271458,201.26900235,13.25054929,0.0949256,10.0646,10.5131,12.0608,12.2066,6.53,7.2386,1.0,-1,-1
445217,245.97666409,9.56105635,0.09863,10.2452,10.3154,12.3414,11.9676,7.9716,6.1175,1.0,1,-1
447835,147.72174482,16.12481798,0.1420056,10.3016,10.8486,12.4349,12.7122,8.5294,10.4776,1.0,1,1
213706,216.53275371,54.77467511,0.0748496,9.817,9.9955,11.7532,0.0,5.2709,0.0,1.0,1,0
293828,212.76981087,7.603734,0.0628124,9.7583,10.1648,11.6997,11.8284,5.0798,5.5529,1.0,1,1
352783,166.21673316,35.48062437,0.1384403,10.1826,10.3469,12.2455,12.0027,7.4414,6.269,1.0,-1,-1
206448,193.7991286,55.20250363,0.0861662,9.8147,10.2772,11.7508,11.9283,5.2619,5.9521,1.0,-1,-1
155916,332.87916138,11.74521951,0.1651803,10.8096,11.2868,13.3382,13.394,17.3623,18.2348,0.95,-1,-1
327600,125.13908888,53.49502634,0.0896298,10.0971,10.4553,12.1077,12.1308,6.7493,6.8604,1.0,-1,-1
319882,231.43483266,30.46010415,0.1601054,10.6518,11.133,13.0755,13.1743,13.9204,15.096,1.0,-1,-1
376727,198.76376804,31.90581379,0.0719331,9.9189,10.1986,11.8683,11.8555,5.7089,5.658,1.0,1,1
206702,168.4950623,54.85605098,0.0926503,10.1277,10.495,12.1564,12.182,6.985,7.1135,1.0,-1,-1
171696,123.18356864,37.24599496,0.0744393,10.2244,10.4985,12.3099,12.1868,7.7933,7.1375,1.0,1,1
117157,163.69522664,64.05239165,0.0945484,10.3775,10.5818,12.5702,12.3027,9.4206,7.7524,0.995,1,-1
249412,197.60378812,55.70513276,0.1126153,10.0177,10.5183,11.996,12.2136,6.2399,7.2749,1.0,-1,-1
273596,189.10287733,42.13272442,0.1097093,10.2744,10.4464,12.3886,12.1191,8.2477,6.804,1.0,1,-1
286896,160.27436964,37.42446024,0.1037856,9.9822,10.3818,11.9482,12.0422,6.0347,6.4452,1.0,-1,-1
152117,256.39456301,36.50125864,0.1200145,10.1647,10.5735,12.2154,12.2923,7.2846,7.6949,1.0,-1,-1
399210,120.34224514,15.34114934,0.1070911,10.106,10.3357,12.1218,11.9899,6.817,6.2136,1.0,-1,-1
259204,186.35419522,44.45978568,0.0755575,10.3246,10.8066,12.4743,12.6437,8.7783,9.9487,1.0,1,1
111030,9.88321393,15.26969246,0.1376694,10.2868,10.6516,12.4097,12.4055,8.3747,8.3489,1.0,1,-1
437175,213.69830009,20.59514044,0.0878098,10.1622,10.401,12.2115,12.0646,7.2642,6.5479,1.0,-1,-1
196155,132.7412175,4.85482051,0.1198715,10.4363,10.8888,12.6781,12.7804,10.2112,11.0351,1.0,1,1
161715,313.02516232,-0.35866546,0.1078347,10.0557,10.446,12.0484,12.1186,6.4727,6.8016,1.0,-1,-1
405103,179.05239217,30.72896301,0.0808368,9.8433,9.8671,11.7803,0.0,5.371,0.0,1.0,-1,0
140066,245.13834393,45.63263046,0.0579139,9.9194,10.2695,11.869,11.9206,5.7116,5.9204,1.0,1,1
274451,169.44308401,42.34587462,0.1027538,10.272,10.7202,12.3844,12.5076,8.2232,8.9948,1.0,1,1
435084,148.40665786,18.4170391,0.1088232,9.9307,10.3151,11.8828,11.9672,5.7665,6.1161,1.0,-1,-1
316074,232.31867998,10.23703894,0.1320029,10.3344,10.5033,12.4911,12.1941,8.8865,7.1743,1.0,1,-1
315618,230.94156723,10.08470247,0.0780865,9.9441,9.8636,11.8998,0.0,5.8341,0.0,0.925,1,0
273403,166.66805479,40.62067845,0.0773238,9.7869,9.7518,11.7233,0.0,5.1639,0.0,1.0,1,0
458902,243.03661473,11.70504757,0.1464886,10.2289,10.3941,12.3165,12.0564,7.8305,6.5095,0.995,1,-1
154451,220.53032192,5.70205321,0.1164367,10.0071,10.0335,11.9819,11.7556,6.1792,5.2796,1.0,-1,-1
131876,179.5005507,58.72797864,0.159309,10.6071,10.9354,12.9951,12.8594,13.0499,11.7268,1.0,-1,-1
221514,172.41641083,8.82951782,0.137242,10.2964,10.7457,12.4261,12.5463,8.4752,9.2539,1.0,1,1
90510,137.988199,1.74829844,0.1693976,10.7512,10.8354,13.2455,12.6903,16.0292,10.3055,1.0,-1,-1
418450,204.32834658,22.83891819,0.1431366,10.3026,10.5436,12.4368,12.2505,8.5408,7.4678,1.0,1,-1
273109,166.76933736,40.24896093,0.0335653,9.844,10.2557,11.7811,11.9074,5.374,5.8658,1.0,1,1
356828,132.22156918,34.06197143,0.0743299,9.9252,10.1044,11.8759,11.7896,5.7392,5.4054,1.0,1,1
317260,237.9795598,10.4393741,0.1255476,10.0623,10.421,12.057,12.0882,6.5124,6.6574,1.0,-1,-1
162640,36.16389251,-0.56010646,0.0693665,9.9227,10.3116,11.8728,11.9635,5.7266,6.0999,1.0,1,1
319129,245.28615933,21.88153738,0.1553309,10.5204,10.7506,12.8348,12.5538,11.5058,9.3058,1.0,-1,-1
341484,158.32052048,12.90132477,0.0945759,9.8287,10.386,11.7646,12.0471,5.3132,6.467,1.0,-1,-1
380945,234.35417701,21.17289131,0.0963229,10.1144,10.4535,12.135,12.1284,6.8806,6.8491,1.0,-1,-1
248313,223.25468479,51.35529044,0.1038333,10.2465,10.5287,12.3437,12.2284,7.9841,7.3524,1.0,1,-1
82906,204.21647466,67.09091311,0.1085011,10.1766,10.502,12.2348,12.1917,7.3856,7.1621,1.0,-1,-1
115191,124.0140147,41.69110459,0.0787126,10.24,10.3895,12.3334,12.0512,7.9258,6.4854,1.0,1,1
339044,126.41531451,22.78012438,0.0725769,10.095,10.1545,12.1048,11.8204,6.7352,5.5224,1.0,1,1
82847,183.85705003,68.28468832,0.1054659,9.947,10.5173,11.9032,12.212,5.8482,7.2669,1.0,-1,-1
276079,194.45971876,7.04727215,0.0684441,10.0737,10.3403,12.0736,11.9951,6.5894,6.2359,1.0,1,1
407856,176.94745735,30.02825626,0.1112304,10.1945,10.6575,12.2655,12.4145,7.5492,8.404,1.0,-1,-1
88773,162.70623786,1.57074825,0.08611,10.5521,10.9733,12.8942,12.9203,12.0462,12.2993,0.99,1,1
189970,130.01675852,3.55497591,0.0772513,10.1255,10.5498,12.1528,12.2588,6.9673,7.5129,0.985,1,1
433353,227.11852209,16.30930643,0.1204731,10.3457,10.4538,12.5118,12.1288,9.0232,6.8509,1.0,1,-1
396969,246.07135365,13.60995508,0.147296,10.2941,10.5604,12.4222,12.2741,8.4515,7.596,1.0,1,-1
258943,156.27900224,40.60897639,0.1077534,10.4321,10.9733,12.6701,12.9203,10.15,12.2987,1.0,1,1
167786,180.68768514,53.98035731,0.0647285,10.2116,10.4056,12.2912,12.0698,7.6889,6.5719,1.0,1,1
310090,249.3756983,29.0164381,0.1389044,10.3427,10.5274,12.5061,12.2266,8.9846,7.3426,1.0,1,-1
141441,191.00874936,62.75756653,0.1039999,10.384,10.8192,12.582,12.6641,9.503,10.1032,1.0,1,1
197896,179.36698225,8.67715647,0.1009102,10.5455,10.6447,12.8818,12.3956,11.9329,8.289,1.0,1,-1
371791,221.34494187,26.49878974,0.057662,9.823,10.0827,11.7589,11.7778,5.2919,5.362,1.0,1,1
96634,312.28505224,-4.99691656,0.1210092,10.3993,10.8331,12.6101,12.6865,9.7027,10.2763,0.99,1,1
273087,164.49324059,39.89123276,0.1541052,10.2145,10.2043,12.2952,11.8604,7.7109,5.6774,1.0,-1,-1
387240,218.51940233,26.30345513,0.1362369,10.4551,10.9098,12.714,12.8164,10.4921,11.3444,1.0,1,1
434814,123.29382616,11.26434915,0.1219684,10.3459,10.6564,12.5122,12.4129,9.0256,8.3939,1.0,1,-1
112488,155.78770314,2.52495248,0.0720173,9.9003,10.2101,11.8456,11.8653,5.6191,5.6969,1.0,1,1
194911,147.78962254,5.52018783,0.0708842,9.7889,10.2192,11.7252,11.8733,5.1708,5.7288,1.0,1,1
225002,167.05349786,46.83855483,0.1042802,10.1156,10.5079,12.1367,12.1996,6.8887,7.2021,1.0,-1,-1
225554,123.89053929,5.80479535,0.1023527,10.0349,10.1229,12.019,11.8002,6.3416,5.4449,1.0,-1,-1
454808,237.89331675,10.31401852,0.0937193,10.3077,10.6141,12.4457,12.3506,8.5958,8.0235,1.0,1,-1
82711,146.48199119,62.97402409,0.1231837,10.3063,10.7514,12.4434,12.5552,8.5814,9.3152,1.0,1,1
374312,203.45370796,31.88412283,0.1177296,10.0428,10.3283,12.0292,11.9818,6.3873,6.1789,1.0,-1,-1
266939,185.27276035,11.63430254,0.0699062,9.7866,9.8732,11.723,0.0,5.1629,0.0,0.96,1,0
378698,224.51097109,26.77792564,0.1633241,10.4373,10.7066,12.68,12.4883,10.2259,8.8687,0.885,-1,-1
228889,123.87374702,25.55379375,0.0448116,10.2373,10.6823,12.3293,12.4513,7.9027,8.6306,0.97,1,1
85182,205.43872122,1.85373386,0.079843,10.2167,10.4622,12.2987,12.14,7.73,6.9046,1.0,1,1
340344,130.67391591,27.17310662,0.0849421,10.0607,10.47,12.0549,12.1506,6.5029,6.956,0.99,-1,-1
216687,241.21042753,43.45298626,0.1396339,10.1932,10.4568,12.2631,12.1328,7.5362,6.8701,1.0,-1,-1
370281,181.90601902,35.52808443,0.0521508,10.0652,10.3386,12.0616,11.9932,6.5338,6.2277,1.0,1,1
332952,352.53774471,-0.27727758,0.119374,10.2214,10.3357,12.3053,11.9899,7.7671,6.2136,1.0,1,-1
237596,131.81197983,29.16514084,0.1176565,10.3658,10.8445,12.5488,12.7055,9.2708,10.4238,1.0,1,1
384329,212.03899602,28.01736561,0.1679344,10.5615,11.0329,12.9107,13.0183,12.2048,13.2935,1.0,-1,-1
76263,199.25324985,66.19982884,0.0968247,10.0954,10.5266,12.1054,12.2255,6.7382,7.3369,1.0,-1,-1
319402,231.77557204,29.79107164,0.0874695,10.0892,10.5364,12.0965,12.2398,6.6959,7.4115,1.0,-1,-1
330485,136.60770811,60.57851617,0.1591667,10.5927,11.1157,12.9683,13.1489,12.7764,14.7769,1.0,-1,-1
236450,129.99659969,27.87024745,0.1365852,10.7181,11.1609,13.1903,13.2164,15.2972,15.6393,0.985,1,1
275805,172.76017093,7.11728342,0.135912,10.1856,10.3327,12.2509,11.9866,7.47,6.1993,1.0,-1,-1
111513,26.94704825,14.63125191,0.129991,10.2089,10.6868,12.2872,12.4587,7.6673,8.678,1.0,1,-1
387803,204.22987101,25.23641815,0.0857465,10.0238,10.2509,12.0045,11.9025,6.2769,5.8453,1.0,-1,-1
213987,250.78547906,33.86110782,0.1345594,10.4521,10.7428,12.7084,12.5417,10.4472,9.2236,1.0,1,1
461512,178.35926912,16.44221835,0.1636785,10.7226,11.0058,13.1985,12.9747,15.4009,12.8423,1.0,-1,-1
263234,179.87458243,44.22476069,0.0717375,10.1771,10.7571,12.2356,12.5642,7.39,9.3784,1.0,1,1
389676,226.86479767,21.44191691,0.1644532,10.6281,10.9444,13.033,12.8741,13.4502,11.862,1.0,-1,-1
88030,200.46205834,3.50949292,0.0815032,10.1776,10.3318,12.2365,11.9857,7.3945,6.1954,1.0,-1,-1
401781,142.92053297,21.92989746,0.1262562,10.1197,10.5786,12.1432,12.2988,6.9201,7.7306,1.0,-1,-1
153804,221.70924072,4.897121,0.0823449,10.0395,10.0317,12.0253,11.7548,6.3698,5.2767,0.88,-1,-1
434269,200.56747246,21.53559253,0.1533763,10.4924,10.9675,12.7831,12.9109,11.0578,12.2066,1.0,-1,-1
421916,157.22706876,22.56829393,0.1165105,10.0752,10.2816,12.0753,11.9326,6.5973,5.9699,1.0,-1,-1
446863,225.964155,16.17684269,0.1179538,9.9585,10.0094,11.9182,11.7454,5.9102,5.2428,1.0,-1,-1
343612,174.15375067,14.73426208,0.1564961,10.217,10.3427,12.2991,11.9978,7.732,6.2476,1.0,-1,-1
457845,234.88871937,11.57123233,0.0871684,10.1047,10.2068,12.1201,11.8624,6.8089,5.6855,1.0,-1,-1
172510,169.78516074,56.06721616,0.0687704,9.827,10.0738,11.763,11.7736,5.3071,5.3463,0.93,1,1
235687,172.62100387,15.60476952,0.0920558,10.4894,10.903,12.7777,12.8047,11.0124,11.241,1.0,1,1
378931,245.94252697,51.24686834,0.1012164,10.0152,10.1751,11.9926,11.8361,6.2252,5.5826,0.985,-1,-1
381417,230.3813831,24.1160799,0.0683712,9.9194,9.9491,11.8689,0.0,5.7112,0.0,1.0,1,0
52010,210.83688871,-1.22902162,0.163099,10.8123,11.2319,13.3424,13.3171,17.4262,17.0467,1.0,-1,-1
424731,170.90522351,25.40664378,0.1222054,10.3638,10.539,12.5447,12.2437,9.2434,7.4321,1.0,1,-1
83087,240.35246119,55.02232043,0.0367987,9.9685,10.3706,11.9303,12.0291,5.9604,6.3868,1.0,1,1
189821,152.33483348,5.15741669,0.1587756,10.53,10.8028,12.8529,12.6375,11.6665,9.9038,1.0,-1,-1
277924,191.69923539,6.53316463,0.1307718,10.4175,10.8138,12.6426,12.6551,9.9412,10.0344,1.0,1,1
446445,238.57332983,12.41821999,0.101697,9.9693,10.3046,11.9311,11.9557,5.9637,6.0667,1.0,-1,-1
454552,217.00930394,14.37108932,0.1538194,10.3418,10.7906,12.5044,12.6178,8.9737,9.7591,1.0,-1,-1
217350,260.80616465,58.58961346,0.1520171,10.7301,11.164,13.2105,13.2201,15.5611,15.689,1.0,-1,-1
370552,214.91001467,31.69733153,0.1689024,10.5337,10.9318,12.8597,12.8535,11.7294,11.6726,1.0,-1,-1
291068,218.56001114,8.3089584,0.0482711,10.0981,10.3768,12.1094,12.0361,6.7574,6.4182,1.0,1,1
123314,183.51490752,65.43348769,0.0771395,10.0158,10.0956,11.9935,11.7847,6.2291,5.3875,1.0,1,1
62428,14.27165869,14.90857444,0.0496541,10.3679,10.6031,12.5528,12.3337,9.2983,7.9275,1.0,1,1
87567,221.24503358,2.65883202,0.1336697,10.3457,10.5953,12.512,12.3226,9.0242,7.8651,1.0,1,-1
284546,228.95594861,29.7373613,0.0854243,10.1823,10.3911,12.2449,12.0528,7.4385,6.4932,1.0,-1,-1
169509,186.88763161,56.0861924,0.1493495,10.4582,10.8971,12.7198,12.795,10.5384,11.1576,0.995,1,1
297013,227.00552901,4.5998004,0.1116829,10.2522,10.7241,12.3526,12.5133,8.0352,9.033,0.985,1,1
173431,174.20137197,58.25714923,0.1540131,10.385,10.8543,12.5838,12.7219,9.5156,10.5554,0.96,-1,-1
285822,164.44944652,37.89349458,0.1448939,10.1692,10.4212,12.2223,12.0884,7.3203,6.6584,1.0,-1,-1
91028,181.53910369,2.50933723,0.078375,9.9206,10.4017,11.8705,12.0654,5.7176,6.5515,1.0,1,1
428539,224.72445868,17.64541759,0.1111099,10.1155,10.1648,12.1365,11.8283,6.8877,5.5527,1.0,-1,-1
264458,158.84689277,42.13183438,0.0881936,9.9487,10.052,11.905,11.7638,5.8559,5.3099,1.0,-1,-1
135979,178.80554309,4.59795351,0.0455727,10.2874,10.7828,12.4107,12.6058,8.3805,9.6711,1.0,1,1
407683,156.94615672,27.42696034,0.1168177,10.39,10.5304,12.593,12.2308,9.5801,7.3646,0.99,1,-1
342673,134.84434956,10.02562475,0.1666685,10.8086,11.1162,13.3365,13.1496,17.338,14.7854,0.855,-1,-1
451224,201.07548501,18.98279261,0.1094983,10.4077,10.8767,12.6253,12.7594,9.814,10.859,1.0,1,1
372159,208.71779563,30.58798932,0.0778405,9.9761,10.3902,11.9405,12.0518,6.0026,6.4883,1.0,1,1
298569,222.88849753,6.63937142,0.1613042,10.3697,10.8255,12.5561,12.6742,9.3216,10.1812,1.0,-1,-1
461199,175.50368486,18.14302842,0.0695932,9.8632,10.1756,11.8023,11.8366,5.4529,5.5844,1.0,1,1
321283,216.9309494,33.2040452,0.150636,10.7131,11.2073,13.182,13.2831,15.1936,16.554,1.0,-1,-1
134306,204.91917487,59.05224828,0.0733007,10.086,10.1577,12.0917,11.8229,6.6736,5.5318,1.0,1,1
230887,127.22523052,6.57684982,0.0448577,9.8331,10.223,11.7695,11.8764,5.3312,5.741,1.0,1,1
138187,250.56031881,40.85806344,0.1040332,10.1657,10.4622,12.2168,12.1399,7.2917,6.9041,1.0,-1,-1
264371,154.08620132,40.67202537,0.1621599,11.0851,11.5758,13.7276,13.7754,24.9963,26.2454,1.0,1,1
380534,151.76705265,28.92560078,0.1592364,10.5343,10.9427,12.861,12.8711,11.7408,11.8344,0.855,-1,-1
377692,180.0771776,33.30404543,0.1361174,10.4269,10.8215,12.6604,12.6676,10.0753,10.1304,1.0,1,1
297469,229.87627289,4.70484242,0.1019605,10.2641,10.6617,12.3714,12.4201,8.1461,8.4383,0.63,1,-1
69617,130.05649122,51.05447642,0.1215921,10.1963,10.433,12.2687,12.1031,7.5666,6.7271,1.0,-1,-1
105958,15.74610185,-9.94776529,0.0714792,9.8715,10.2375,11.8118,11.8899,5.4894,5.7947,1.0,1,1
266723,167.4931108,11.00507971,0.0870731,9.7694,9.7391,11.7078,0.0,5.1086,0.0,1.0,-1,0
268397,173.55668711,12.13982634,0.1536283,10.469,10.9631,12.7396,12.9038,10.697,12.137,1.0,-1,-1
178869,149.05818552,52.17590177,0.1190228,10.0368,10.4083,12.0217,12.0726,6.3536,6.585,1.0,-1,-1
102400,317.95279302,-6.2357061,0.1549352,10.4112,10.8711,12.6311,12.7504,9.8568,10.7834,1.0,-1,-1
374807,244.265124,19.89267796,0.1258453,10.3281,10.6533,12.4803,12.408,8.8171,8.3643,0.905,1,-1
146710,247.14242279,40.88620071,0.0590071,9.953,10.2399,11.9109,11.8923,5.88,5.8044,1.0,1,1
116322,118.01490324,38.92077896,0.0690916,9.912,10.0334,11.8599,11.7556,5.6755,5.2796,0.875,1,1
462339,164.70333009,17.55475441,0.1159475,9.9613,10.2107,11.9214,11.8659,5.9237,5.6991,1.0,-1,-1
204342,180.94658205,50.80007432,0.150311,10.5828,10.8127,12.9504,12.6534,12.5945,10.0215,1.0,-1,-1
244959,163.51371115,39.36309091,0.1456554,10.217,10.7512,12.2991,12.5549,7.7323,9.3133,1.0,1,1
153720,213.94828173,5.42590426,0.0885846,10.4019,10.8597,12.6148,12.7313,9.7371,10.6308,1.0,1,1
82336,179.12577679,67.77270349,0.0619157,9.8859,9.9155,11.8287,0.0,5.5543,0.0,1.0,1,0
201112,175.59848609,10.43585153,0.0709997,10.2752,10.4132,12.39,12.0786,8.256,6.6128,1.0,1,1
216375,245.00406213,42.5268885,0.1373953,10.226,10.7028,12.3124,12.483,7.8069,8.8343,1.0,1,1
212568,226.86282086,49.18493225,0.111069,10.37,10.7899,12.5566,12.6168,9.3254,9.7522,1.0,1,1
366792,225.66619977,26.67884418,0.1580641,10.575,10.8436,12.9355,12.7039,12.448,10.411,1.0,-1,-1
290228,190.12939125,9.52510869,0.1217867,10.6571,11.0091,13.0843,12.9799,14.021,12.895,1.0,1,1
363839,208.9233623,31.64893195,0.151513,10.5558,11.0129,12.9009,12.9857,12.1091,12.9545,1.0,-1,-1
170711,132.98134555,42.5204678,0.1234205,10.3766,10.7991,12.5684,12.6316,9.4081,9.8603,0.965,1,1
256658,173.8566248,12.72058032,0.0758187,9.7804,9.8028,11.7175,0.0,5.1432,0.0,0.97,1,0
207121,195.56141856,54.0776778,0.1260128,10.595,10.9875,12.9725,12.9439,12.8192,12.5303,1.0,1,1
117183,172.17882385,64.9114266,0.0952064,9.9965,10.2626,11.9678,11.9139,6.1187,5.8924,1.0,-1,-1
171236,133.42208676,43.93267093,0.0895302,9.9008,10.2829,11.8461,11.9339,5.621,5.9753,1.0,-1,-1
127169,186.13479472,4.52606811,0.1226203,10.4552,10.9395,12.7143,12.8661,10.4941,11.7879,1.0,1,1
348102,162.58384499,36.73320298,0.1402407,10.1305,10.5272,12.1608,12.2263,7.007,7.3411,1.0,-1,-1
120808,181.34644022,4.42500404,0.112197,9.9583,10.0883,11.9179,11.7808,5.9091,5.373,1.0,-1,-1
59394,200.10294479,0.27437208,0.1153243,10.2119,10.3396,12.2916,11.9944,7.6911,6.233,1.0,1,-1
293768,207.84990469,8.02560196,0.1398335,10.1931,10.4786,12.263,12.1613,7.5355,7.0097,1.0,-1,-1
471593,141.51366363,11.96656129,0.1134354,10.2119,10.6983,12.2915,12.4765,7.6906,8.7927,1.0,1,-1
160602,329.39675888,-8.02555519,0.0952271,10.1711,10.3176,12.2256,11.9702,7.3374,6.1288,1.0,-1,-1
455059,231.75775623,11.99978008,0.0854408,9.9844,10.3888,11.9512,12.0504,6.0472,6.4817,1.0,-1,-1
338382,123.03763045,57.29409063,0.1388239,10.4177,10.6026,12.6431,12.3327,9.9444,7.9222,1.0,1,-1
117970,155.98843755,3.5663472,0.0740457,9.9914,10.2096,11.9606,11.8648,6.0876,5.6951,1.0,1,1
240531,216.32999382,45.98677119,0.1366591,10.2717,10.7136,12.3839,12.4982,8.2202,8.9326,1.0,1,1
452465,215.17869293,17.93501175,0.1007881,10.2411,10.7655,12.3349,12.5776,7.9348,9.4719,1.0,1,1
455085,234.28386116,11.44826436,0.1110267,10.0811,10.1008,12.0841,11.7875,6.6382,5.3976,1.0,-1,-1
192155,150.22938824,7.16770856,0.166015,10.4231,10.6442,12.6532,12.3951,10.0197,8.2858,1.0,-1,-1
281042,227.81692795,34.15863081,0.1462925,10.3034,10.4931,12.4382,12.18,8.5498,7.1034,1.0,1,-1
164871,12.80804179,0.34645103,0.1123678,10.3579,11.1127,12.5341,13.1441,9.1723,14.7204,1.0,1,1
288244,184.41361656,40.58119687,0.0529109,10.2173,10.6424,12.2995,12.3925,7.7345,8.271,1.0,1,1
228066,144.14036805,37.66476446,0.1014212,9.9873,10.0306,11.9548,11.7543,6.0625,5.275,0.925,-1,-1
157291,343.69822386,14.69501721,0.1272979,10.4256,10.463,12.658,12.1411,10.0567,6.9099,1.0,1,-1
85580,236.14658012,0.96494486,0.1414086,10.1499,10.2728,12.1922,11.9237,7.1648,5.9332,1.0,-1,-1
398822,34.85245003,0.38996492,0.0938413,10.0235,10.0288,12.0041,11.7535,6.2755,5.272,1.0,-1,-1
360476,165.90580726,34.29155214,0.1012135,10.2027,10.5934,12.2783,12.32,7.619,7.8501,1.0,1,-1
63509,51.6085148,-7.03848079,0.1352589,10.3521,10.5203,12.5234,12.2163,9.1007,7.2893,1.0,1,-1
381037,230.91912424,23.04120153,0.0887089,10.2715,10.7239,12.3836,12.513,8.218,9.0308,1.0,1,1
82200,141.51592055,60.60082243,0.1555103,10.4474,10.786,12.6995,12.6106,10.3758,9.7063,1.0,-1,-1
256054,172.77957662,11.98314126,0.0910103,10.4035,10.5803,12.6177,12.3009,9.7587,7.7423,1.0,1,-1
307494,244.62219132,30.09783147,0.0977276,10.0765,10.4434,12.0772,12.1157,6.606,6.7878,1.0,-1,-1
176831,186.29369997,52.96323187,0.0860673,9.7857,9.9614,11.7221,0.0,5.1596,0.0,1.0,-1,0
463144,198.67229272,17.0864778,0.1281134,10.2999,10.3427,12.432,11.9978,8.5115,6.2476,1.0,1,-1
265547,205.4862894,43.74396137,0.1317317,10.1352,10.5741,12.1681,12.2929,7.0441,7.6984,1.0,-1,-1
211127,228.12759669,51.86321923,0.076028,9.9412,10.0411,11.8962,11.7588,5.8198,5.2916,0.955,1,1
62275,26.1456423,13.69319856,0.1277724,10.2161,10.3177,12.2978,11.9703,7.7252,6.1291,1.0,1,-1
113916,210.42925735,63.69825302,0.1063171,10.1759,10.5628,12.2336,12.2771,7.3792,7.6123,1.0,-1,-1
228249,129.77244402,30.85635382,0.0739071,9.737,10.0841,11.6895,11.7786,5.045,5.3649,1.0,1,1
329797,316.80640537,0.72384407,0.169248,10.4636,10.4187,12.7296,12.0855,10.6166,6.6449,1.0,-1,-1
444717,204.08293022,18.53915084,0.1105304,10.1097,10.6176,12.1275,12.3557,6.8444,8.0539,0.69,-1,-1
71135,256.31450007,64.51743979,0.1304648,10.6055,11.0622,12.9923,13.0646,13.0216,13.7963,0.895,1,1
83516,248.2120939,45.81338532,0.1328832,10.1528,10.5834,12.1967,12.305,7.1872,7.7652,1.0,-1,-1
157893,345.72416473,13.12216105,0.07692,10.0417,10.1846,12.0279,11.8441,6.3814,5.6134,1.0,1,1
369532,205.80490714,33.33051546,0.0981735,9.8525,10.0316,11.7906,11.7547,5.4094,5.2764,1.0,-1,-1
256727,177.70575535,12.95333834,0.1660088,10.5353,10.9872,12.8628,12.9434,11.7574,12.5255,1.0,-1,-1
335312,119.24721036,51.3634974,0.0698934,9.9409,10.1959,11.8959,11.8534,5.8185,5.6494,1.0,1,1
357396,124.76985127,35.60922679,0.1558401,10.4149,10.6059,12.6377,12.338,9.9051,7.952,1.0,-1,-1
326936,342.50412968,0.50983485,0.0631264,10.0924,10.196,12.1012,11.8535,6.7179,5.6499,1.0,1,1
393892,214.85449433,24.79300418,0.0968241,10.0878,10.519,12.0943,12.2146,6.6856,7.2802,1.0,-1,-1
160714,338.41845611,-8.75363214,0.1331013,10.4278,10.9127,12.6622,12.8208,10.0886,11.3831,1.0,1,1
325882,319.60248567,-0.78520612,0.1492754,10.2515,10.5003,12.3515,12.1895,8.029,7.1513,1.0,1,-1
390721,214.75356316,25.54813635,0.0773397,10.3022,10.5911,12.4361,12.3163,8.5367,7.8291,1.0,1,1
391366,241.34443244,18.4743982,0.0795043,9.8532,10.1438,11.7914,11.8128,5.4121,5.4931,1.0,1,1
115283,126.25970099,44.43772633,0.1463719,10.8341,11.3103,13.3768,13.427,17.9642,18.7833,1.0,1,1
352907,180.7578925,36.94733924,0.0803917,10.1442,10.2832,12.1826,11.9341,7.1169,5.9763,1.0,-1,-1
226715,156.01113638,11.90430633,0.0867563,10.3063,10.6818,12.4433,12.4504,8.5811,8.6246,1.0,1,-1
126588,160.65713611,62.36477377,0.116167,10.0893,10.439,12.0967,12.1103,6.6967,6.7617,1.0,-1,-1
83834,255.40572868,38.78539192,0.1469703,10.915,11.2401,13.494,13.3297,19.9614,17.2355,1.0,1,1
318375,216.88423833,34.51085416,0.0684431,10.2687,10.4712,12.3788,12.1524,8.1901,6.9652,1.0,1,1
245267,135.39292806,30.35213995,0.0852269,10.3549,10.575,12.5285,12.2941,9.1349,7.705,1.0,1,-1
301436,241.00858588,36.39382577,0.067207,9.9143,10.0454,11.8626,11.7608,5.6862,5.299,1.0,1,1
354976,128.75685781,22.71163921,0.0821843,10.0556,10.2832,12.0482,11.9341,6.472,5.9763,1.0,-1,-1
